function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,10519213930,9764477,4875,270259,2174,46047167,22142185
tuned_STREAM_Copy,2,1730556,310,4,235,0,5989,15830
tuned_STREAM_Scale,2,2157856,1175,3,182,1,14200,14995
tuned_STREAM_Add,2,2872374,8228,3,212,0,32736,11703
tuned_STREAM_Triad,2,3463540,8069,5,199,3,34857,11386
tuned_STREAM_Copy,2,1801916,336,0,120,0,9660,12276
tuned_STREAM_Scale,2,2215865,3798,0,124,1,17764,8076
tuned_STREAM_Add,2,2869926,7719,0,153,1,31504,13244
tuned_STREAM_Triad,2,3423724,8126,0,169,1,34361,11088
tuned_STREAM_Copy,2,1768259,352,1,97,4,10261,11710
tuned_STREAM_Scale,2,2203258,3364,0,108,0,16180,8227
tuned_STREAM_Add,2,2917633,8469,0,141,0,32497,12806
tuned_STREAM_Triad,2,3424628,8013,0,169,0,34485,11103
tuned_STREAM_Copy,2,1825938,287,0,110,0,10271,11743
tuned_STREAM_Scale,2,2176799,1963,0,101,3,13054,9713
tuned_STREAM_Add,2,2912774,8257,0,167,0,32107,11401
tuned_STREAM_Triad,2,3406764,7770,0,174,1,34294,11327
tuned_STREAM_Copy,2,1820474,704,0,97,0,10488,11635
tuned_STREAM_Scale,2,2155162,1257,0,103,0,11280,10741
tuned_STREAM_Add,2,2929750,8622,0,164,4,32028,10924
tuned_STREAM_Triad,2,3423330,8023,0,176,0,34792,11613
tuned_STREAM_Copy,2,1778820,272,0,96,0,10140,11901
tuned_STREAM_Scale,2,2193272,2943,0,110,1,15312,8577
tuned_STREAM_Add,2,2913439,8302,0,149,3,32291,12587
tuned_STREAM_Triad,2,3429513,8023,0,161,0,34577,11233
tuned_STREAM_Copy,2,1741337,278,0,112,0,10295,11788
tuned_STREAM_Scale,2,2197494,3426,0,104,1,16274,7512
tuned_STREAM_Add,2,2927349,8468,0,145,1,32632,13553
tuned_STREAM_Triad,2,3422023,8084,0,173,4,34497,11135
tuned_STREAM_Copy,2,1826210,250,0,107,0,10315,11776
tuned_STREAM_Scale,2,2202651,3144,0,92,1,15753,8186
tuned_STREAM_Add,2,2948552,9113,0,153,1,33284,12967
tuned_STREAM_Triad,2,3433431,7944,0,167,3,34631,11052
tuned_STREAM_Copy,2,1787968,293,0,112,0,10304,11819
tuned_STREAM_Scale,2,2179348,2535,0,102,1,14396,8964
tuned_STREAM_Add,2,2924304,8631,0,167,0,32740,12221
tuned_STREAM_Triad,2,3429699,8081,0,172,0,34596,11237
tuned_STREAM_Copy,2,1829827,304,0,95,3,10412,11880
tuned_STREAM_Scale,2,2178317,2285,0,114,1,13477,8998
tuned_STREAM_Add,2,2907594,8255,0,160,1,32016,11914
tuned_STREAM_Triad,2,3421854,8122,0,169,0,34392,11186
tuned_STREAM_Copy,2,1825144,264,0,105,0,10314,11899
tuned_STREAM_Scale,2,2204495,3103,0,113,4,15489,8606
tuned_STREAM_Add,2,2898627,8086,0,148,0,31842,12388
tuned_STREAM_Triad,2,3401189,7962,0,164,1,34492,11189
tuned_STREAM_Copy,2,1797473,281,0,102,0,10301,11680
tuned_STREAM_Scale,2,2193776,3681,0,108,3,16875,7710
tuned_STREAM_Add,2,2887068,7738,0,137,0,31674,13644
tuned_STREAM_Triad,2,3422225,8046,0,168,0,34389,10757
tuned_STREAM_Copy,2,1761959,281,0,112,1,10431,11644
tuned_STREAM_Scale,2,2177376,3067,0,110,1,15572,7194
tuned_STREAM_Add,2,2928044,8680,0,143,4,32995,14272
tuned_STREAM_Triad,2,3433448,8080,0,168,0,34584,10885
tuned_STREAM_Copy,2,1826550,251,0,105,0,10262,11757
tuned_STREAM_Scale,2,2164516,1611,0,107,1,12629,9856
tuned_STREAM_Add,2,2924897,8785,0,160,0,32342,11216
tuned_STREAM_Triad,2,3436841,8040,0,183,4,34706,11642
tuned_STREAM_Copy,2,1809557,305,0,87,0,10327,11886
tuned_STREAM_Scale,2,2164910,2035,0,108,1,13637,9384
tuned_STREAM_Add,2,2932030,8645,0,157,0,32821,12000
tuned_STREAM_Triad,2,3431058,7996,0,166,4,34776,11521
tuned_STREAM_Copy,2,1772719,277,5,111,0,10305,11799
tuned_STREAM_Scale,2,2188156,3706,0,104,1,17140,7203
tuned_STREAM_Add,2,2953445,8822,0,143,0,33443,14221
tuned_STREAM_Triad,2,3427245,7966,0,172,4,34720,11088
tuned_STREAM_Copy,2,1826272,291,0,111,0,10313,11804
tuned_STREAM_Scale,2,2168004,1831,0,101,1,13110,9671
