function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,10493457486,9797629,1480,269837,2155,46103584,22139532
tuned_STREAM_Copy,2,1735420,386,5,243,2,6539,16108
tuned_STREAM_Scale,2,2183239,2172,4,193,1,16109,14215
tuned_STREAM_Add,2,2823620,7101,9,209,0,31148,12977
tuned_STREAM_Triad,2,3450025,8165,7,217,0,34685,10540
tuned_STREAM_Copy,2,1797963,603,4,113,3,10124,12128
tuned_STREAM_Scale,2,2153519,1663,0,112,1,12873,8564
tuned_STREAM_Add,2,2901290,8089,3,156,0,32363,12888
tuned_STREAM_Triad,2,3422541,7972,0,179,1,34487,11224
tuned_STREAM_Copy,2,1741704,355,0,105,0,10301,11657
tuned_STREAM_Scale,2,2174625,1997,1,113,4,13216,9624
tuned_STREAM_Add,2,2929449,9052,3,161,1,32492,11327
tuned_STREAM_Triad,2,3420254,8050,0,186,1,34704,11591
tuned_STREAM_Copy,2,1824280,265,0,114,0,10168,11948
tuned_STREAM_Scale,2,2133660,567,0,103,0,9455,11833
tuned_STREAM_Add,2,2893162,8021,1,151,3,31574,9300
tuned_STREAM_Triad,2,3427725,7989,0,166,0,34502,11578
tuned_STREAM_Copy,2,1795294,295,0,100,1,10245,11641
tuned_STREAM_Scale,2,2162805,1572,0,112,0,12395,9825
tuned_STREAM_Add,2,2913350,8681,0,168,3,32348,11277
tuned_STREAM_Triad,2,3428730,8079,0,167,0,34683,11636
tuned_STREAM_Copy,2,1759855,300,0,110,1,10363,11874
tuned_STREAM_Scale,2,2189389,2733,0,104,0,14502,8909
tuned_STREAM_Add,2,2940666,8946,0,151,0,32927,12059
tuned_STREAM_Triad,2,3423649,8037,0,158,5,34608,11400
tuned_STREAM_Copy,2,1825750,279,0,102,0,10355,11863
tuned_STREAM_Scale,2,2195116,3058,0,114,1,15597,8362
tuned_STREAM_Add,2,2949744,8912,0,163,0,33236,12800
tuned_STREAM_Triad,2,3420574,8048,0,151,4,34606,11055
tuned_STREAM_Copy,2,1732798,314,0,92,1,10256,11811
tuned_STREAM_Scale,2,2203335,3262,0,99,1,16194,8119
tuned_STREAM_Add,2,2933519,8704,0,150,0,32725,13184
tuned_STREAM_Triad,2,3412414,7995,0,172,0,34577,11131
tuned_STREAM_Copy,2,1770323,352,0,107,2,10480,11734
tuned_STREAM_Scale,2,2214924,3769,0,114,1,16799,7726
tuned_STREAM_Add,2,2911813,8104,0,150,1,32330,13195
tuned_STREAM_Triad,2,3419159,8019,0,175,1,34477,11045
tuned_STREAM_Copy,2,1826046,252,0,115,0,10334,11741
tuned_STREAM_Scale,2,2186141,2591,0,91,3,14216,9124
tuned_STREAM_Add,2,2933386,8869,0,171,0,32906,11978
tuned_STREAM_Triad,2,3435234,8071,0,161,1,34642,11344
tuned_STREAM_Copy,2,1827650,330,0,98,0,10270,11798
tuned_STREAM_Scale,2,2208518,3871,0,107,4,17854,6965
tuned_STREAM_Add,2,2917326,8230,0,165,0,32838,14618
tuned_STREAM_Triad,2,3422257,8018,0,197,0,34658,10862
tuned_STREAM_Copy,2,1770966,285,0,110,1,10230,11662
tuned_STREAM_Scale,2,2183214,2908,0,108,0,15233,8114
tuned_STREAM_Add,2,2926635,8754,0,166,3,33034,13083
tuned_STREAM_Triad,2,3419962,7923,0,169,0,34577,11148
tuned_STREAM_Copy,2,1734747,311,0,99,1,10374,11817
tuned_STREAM_Scale,2,2182697,2352,0,123,1,13961,9150
tuned_STREAM_Add,2,2929804,8725,0,141,0,32849,11989
tuned_STREAM_Triad,2,3432183,7929,0,158,4,34681,11330
tuned_STREAM_Copy,2,1823333,488,0,100,0,10317,11619
tuned_STREAM_Scale,2,2211073,3972,0,114,0,17664,7560
tuned_STREAM_Add,2,2903951,7981,0,150,1,31937,13724
tuned_STREAM_Triad,2,3416574,7958,0,160,4,34469,10920
tuned_STREAM_Copy,2,1828674,328,0,118,0,10398,11640
tuned_STREAM_Scale,2,2183318,3116,0,119,0,15736,7678
tuned_STREAM_Add,2,2892230,7797,0,157,0,31645,13499
tuned_STREAM_Triad,2,3422531,7982,0,161,0,34426,10935
tuned_STREAM_Copy,2,1748623,294,0,104,4,10381,11662
tuned_STREAM_Scale,2,2196612,2941,0,93,1,14965,8639
tuned_STREAM_Add,2,2902319,8100,0,142,1,31927,12188
tuned_STREAM_Triad,2,3426701,8023,0,159,0,34477,11280
tuned_STREAM_Copy,2,1827661,294,0,105,0,10339,11632
tuned_STREAM_Scale,2,2203266,3650,0,102,4,16242,8077
tuned_STREAM_Add,2,2928158,8438,0,170,0,32581,13059
tuned_STREAM_Triad,2,3424044,7913,0,164,1,34559,11138
tuned_STREAM_Copy,2,1792613,282,0,100,0,10337,11695
tuned_STREAM_Scale,2,2191466,2895,0,104,3,14881,8458
tuned_STREAM_Add,2,2908532,8343,0,154,1,32089,12468
tuned_STREAM_Triad,2,3413064,7978,0,174,0,34441,11208
tuned_STREAM_Copy,2,1756268,303,0,117,1,10487,11891
