stream_func,1,264271063,264273383,264272062,13986,14187,13908,7558,7733,7760,10,10,10,5,10,9,937,967,939,284,245,233
tuned_STREAM_Copy,2,17552,17906,17505,42,62,69,5,5,5,0,0,0,0,0,0,40,26,18,4,19,10
tuned_STREAM_Scale,2,21454,21561,21797,22,36,28,2,2,2,0,0,0,0,0,0,36,22,22,15,13,17
tuned_STREAM_Add,2,23779,23600,23667,50,44,52,4,4,4,0,0,0,0,0,0,2,1,1,4,6,1
tuned_STREAM_Triad,2,28311,28315,28309,20,19,20,4,5,4,0,0,0,0,0,0,3,3,3,0,0,1
tuned_STREAM_Copy,2,17094,17082,17082,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Scale,2,21068,21068,21068,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Add,2,23146,23102,23102,15,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tuned_STREAM_Triad,2,28143,28095,28071,14,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
tuned_STREAM_Copy,2,17090,17066,17042,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Scale,2,21063,21075,21051,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tuned_STREAM_Add,2,23136,23136,23143,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tuned_STREAM_Triad,2,28139,28103,28103,7,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Copy,2,17105,17093,17069,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Scale,2,21059,21114,21071,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tuned_STREAM_Add,2,23073,23097,23114,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Triad,2,28097,28121,28097,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Copy,2,17081,17074,17074,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Scale,2,21072,21085,21072,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
tuned_STREAM_Add,2,23149,23120,23152,10,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tuned_STREAM_Triad,2,28109,28097,28109,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Copy,2,17074,17062,17062,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Scale,2,21072,21060,21072,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tuned_STREAM_Add,2,23108,23144,23101,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Triad,2,28121,28109,28097,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Copy,2,17062,17118,17098,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Scale,2,21060,21072,21048,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Add,2,23089,23108,23084,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Triad,2,28117,28109,28109,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Copy,2,17061,17073,17085,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Scale,2,21071,21047,21078,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Add,2,23078,23090,23133,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Triad,2,28109,28085,28097,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Copy,2,17069,17057,17057,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Scale,2,21084,21072,21060,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Add,2,23093,23081,23076,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tuned_STREAM_Triad,2,28085,28153,28109,4,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Copy,2,17072,17096,17072,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuned_STREAM_Scale,2,21048,21072,21096,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
