function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,264271063,13986,7558,10,5,937,284
tuned_STREAM_Copy,2,17552,42,5,0,0,40,4
tuned_STREAM_Scale,2,21454,22,2,0,0,36,15
tuned_STREAM_Add,2,23779,50,4,0,0,2,4
tuned_STREAM_Triad,2,28311,20,4,0,0,3,0
tuned_STREAM_Copy,2,17094,9,0,0,0,0,0
tuned_STREAM_Scale,2,21068,8,0,0,0,0,0
tuned_STREAM_Add,2,23146,15,0,0,0,0,0
tuned_STREAM_Triad,2,28143,14,0,0,0,0,1
tuned_STREAM_Copy,2,17090,7,0,0,0,0,0
tuned_STREAM_Scale,2,21063,3,0,0,0,0,1
tuned_STREAM_Add,2,23136,11,0,0,0,0,0
tuned_STREAM_Triad,2,28139,7,0,0,0,0,0
tuned_STREAM_Copy,2,17105,6,0,0,0,0,0
tuned_STREAM_Scale,2,21059,5,0,0,0,0,0
tuned_STREAM_Add,2,23073,6,0,0,0,0,0
tuned_STREAM_Triad,2,28097,5,0,0,0,0,0
tuned_STREAM_Copy,2,17081,2,0,0,0,0,0
tuned_STREAM_Scale,2,21072,3,0,0,0,0,1
tuned_STREAM_Add,2,23149,10,0,0,0,0,1
tuned_STREAM_Triad,2,28109,4,0,0,0,0,0
tuned_STREAM_Copy,2,17074,2,0,0,0,0,0
tuned_STREAM_Scale,2,21072,4,0,0,0,0,0
tuned_STREAM_Add,2,23108,5,0,0,0,0,0
tuned_STREAM_Triad,2,28121,8,0,0,0,0,0
tuned_STREAM_Copy,2,17062,2,0,0,0,0,0
tuned_STREAM_Scale,2,21060,3,0,0,0,0,0
tuned_STREAM_Add,2,23089,5,0,0,0,0,0
tuned_STREAM_Triad,2,28117,4,0,0,0,0,0
tuned_STREAM_Copy,2,17061,4,0,0,0,0,0
tuned_STREAM_Scale,2,21071,4,0,0,0,0,0
tuned_STREAM_Add,2,23078,5,0,0,0,0,0
tuned_STREAM_Triad,2,28109,7,0,0,0,0,0
tuned_STREAM_Copy,2,17069,2,0,0,0,0,0
tuned_STREAM_Scale,2,21084,5,0,0,0,0,0
tuned_STREAM_Add,2,23093,6,0,0,0,0,1
