function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,264273383,14187,7733,10,10,967,245
tuned_STREAM_Copy,2,17906,62,5,0,0,26,19
tuned_STREAM_Scale,2,21561,36,2,0,0,22,13
tuned_STREAM_Add,2,23600,44,4,0,0,1,6
tuned_STREAM_Triad,2,28315,19,5,0,0,3,0
tuned_STREAM_Copy,2,17082,5,0,0,0,0,0
tuned_STREAM_Scale,2,21068,7,0,0,0,0,0
tuned_STREAM_Add,2,23102,5,0,0,0,0,1
tuned_STREAM_Triad,2,28095,6,0,0,0,0,1
tuned_STREAM_Copy,2,17066,3,0,0,0,0,0
tuned_STREAM_Scale,2,21075,6,0,0,0,0,0
tuned_STREAM_Add,2,23136,10,0,0,0,0,1
tuned_STREAM_Triad,2,28103,10,0,0,0,0,0
tuned_STREAM_Copy,2,17093,4,0,0,0,0,0
tuned_STREAM_Scale,2,21114,12,0,0,0,0,2
tuned_STREAM_Add,2,23097,8,0,0,0,0,0
tuned_STREAM_Triad,2,28121,5,0,0,0,0,0
tuned_STREAM_Copy,2,17074,5,0,0,0,0,0
tuned_STREAM_Scale,2,21085,8,0,0,0,0,1
tuned_STREAM_Add,2,23120,8,0,0,0,0,0
tuned_STREAM_Triad,2,28097,6,0,0,0,0,0
tuned_STREAM_Copy,2,17062,1,0,0,0,0,0
tuned_STREAM_Scale,2,21060,4,0,0,0,0,1
tuned_STREAM_Add,2,23144,8,0,0,0,0,0
tuned_STREAM_Triad,2,28109,5,0,0,0,0,0
tuned_STREAM_Copy,2,17118,4,0,0,0,0,0
tuned_STREAM_Scale,2,21072,3,0,0,0,0,0
tuned_STREAM_Add,2,23108,7,0,0,0,0,0
tuned_STREAM_Triad,2,28109,6,0,0,0,0,0
tuned_STREAM_Copy,2,17073,2,0,0,0,0,0
tuned_STREAM_Scale,2,21047,3,0,0,0,0,0
tuned_STREAM_Add,2,23090,4,0,0,0,0,0
tuned_STREAM_Triad,2,28085,6,0,0,0,0,0
tuned_STREAM_Copy,2,17057,1,0,0,0,0,0
tuned_STREAM_Scale,2,21072,3,0,0,0,0,0
tuned_STREAM_Add,2,23081,5,0,0,0,0,0
tuned_STREAM_Triad,2,28153,11,0,0,0,0,0
tuned_STREAM_Copy,2,17096,4,0,0,0,0,0
tuned_STREAM_Scale,2,21072,4,0,0,0,0,0
tuned_STREAM_Add,2,23073,4,0,0,0,0,0
tuned_STREAM_Triad,2,28124,7,0,0,0,0,0
tuned_STREAM_Copy,2,17069,5,0,0,0,0,0
tuned_STREAM_Scale,2,21061,3,0,0,0,0,0
tuned_STREAM_Add,2,23145,11,0,0,0,0,0
tuned_STREAM_Triad,2,28133,11,0,0,0,0,0
tuned_STREAM_Copy,2,17093,7,0,0,0,0,0
tuned_STREAM_Scale,2,21072,3,0,0,0,0,0
tuned_STREAM_Add,2,23129,8,0,0,0,0,0
tuned_STREAM_Triad,2,28121,7,0,0,0,0,0
tuned_STREAM_Copy,2,17076,3,0,0,0,0,0
tuned_STREAM_Scale,2,21084,7,0,0,0,0,0
tuned_STREAM_Add,2,23088,3,0,0,0,0,0
tuned_STREAM_Triad,2,28121,6,0,0,0,0,0
tuned_STREAM_Copy,2,17060,2,0,0,0,0,0
tuned_STREAM_Scale,2,21075,3,0,0,0,0,0
tuned_STREAM_Add,2,23126,9,0,0,0,0,0
tuned_STREAM_Triad,2,28121,7,0,0,0,0,0
tuned_STREAM_Copy,2,17057,2,0,0,0,0,0
tuned_STREAM_Scale,2,22153,30,14,0,0,0,0
tuned_STREAM_Add,2,23244,21,0,0,0,0,1
tuned_STREAM_Triad,2,28109,6,0,0,0,0,0
tuned_STREAM_Copy,2,17080,2,0,0,0,0,0
tuned_STREAM_Scale,2,21095,6,0,0,0,0,0
tuned_STREAM_Add,2,23097,4,0,0,0,0,0
tuned_STREAM_Triad,2,28109,8,0,0,0,0,0
tuned_STREAM_Copy,2,17081,5,0,0,0,0,0
tuned_STREAM_Scale,2,21048,4,0,0,0,0,0
tuned_STREAM_Add,2,23136,8,0,0,0,0,0
tuned_STREAM_Triad,2,28097,7,0,0,0,0,0
tuned_STREAM_Copy,2,17060,2,0,0,0,0,0
tuned_STREAM_Scale,2,21072,6,0,0,0,0,0
tuned_STREAM_Add,2,23109,8,0,0,0,0,0
tuned_STREAM_Triad,2,28124,7,0,0,0,0,0
tuned_STREAM_Copy,2,17057,2,0,0,0,0,0
tuned_STREAM_Scale,2,21096,7,0,0,0,0,0
tuned_STREAM_Add,2,23133,9,0,0,0,0,0
tuned_STREAM_Triad,2,28165,15,0,0,0,0,0
tuned_STREAM_Copy,2,17057,5,0,0,0,0,0
tuned_STREAM_Scale,2,21108,12,0,0,0,0,0
tuned_STREAM_Add,2,23121,12,0,0,0,0,0
tuned_STREAM_Triad,2,28097,5,0,0,0,0,0
tuned_STREAM_Copy,2,17076,4,0,0,0,0,0
tuned_STREAM_Scale,2,21060,6,0,0,0,0,0
tuned_STREAM_Add,2,23117,8,0,0,0,0,0
tuned_STREAM_Triad,2,28121,7,0,0,0,0,0
tuned_STREAM_Copy,2,17060,2,0,0,0,0,0
tuned_STREAM_Scale,2,21075,6,0,0,0,0,0
tuned_STREAM_Add,2,23146,8,0,0,0,0,0
tuned_STREAM_Triad,2,28085,5,0,0,0,0,0
tuned_STREAM_Copy,2,17045,1,0,0,0,0,0
tuned_STREAM_Scale,2,21061,4,0,0,0,0,1
tuned_STREAM_Add,2,23097,10,0,0,0,0,0
tuned_STREAM_Triad,2,28109,6,0,0,0,0,0
tuned_STREAM_Copy,2,17068,1,0,0,0,0,0
tuned_STREAM_Scale,2,21059,6,0,0,0,0,1
tuned_STREAM_Add,2,23100,6,0,0,0,0,0
tuned_STREAM_Triad,2,28085,4,0,0,0,0,0
tuned_STREAM_Copy,2,17060,1,0,0,0,0,0
tuned_STREAM_Scale,2,21081,2,0,0,0,0,0
tuned_STREAM_Add,2,23134,11,0,0,0,0,0
tuned_STREAM_Triad,2,28097,8,0,0,0,0,0
tuned_STREAM_Copy,2,17045,0,0,0,0,0,0
tuned_STREAM_Scale,2,21048,1,0,0,0,0,0
tuned_STREAM_Add,2,23061,2,0,0,0,0,0
tuned_STREAM_Triad,2,28085,2,0,0,0,0,0
tuned_STREAM_Copy,2,17057,2,0,0,0,0,0
tuned_STREAM_Scale,2,21072,4,0,0,0,0,0
tuned_STREAM_Add,2,23100,4,0,0,0,0,0
tuned_STREAM_Triad,2,28133,10,0,0,0,0,0
tuned_STREAM_Copy,2,17106,4,0,0,0,0,0
tuned_STREAM_Scale,2,21108,9,0,0,0,0,0
tuned_STREAM_Add,2,23114,8,0,0,0,0,0
tuned_STREAM_Triad,2,28088,5,0,0,0,0,0
tuned_STREAM_Copy,2,17045,2,0,0,0,0,0
tuned_STREAM_Scale,2,21060,1,0,0,0,0,0
tuned_STREAM_Add,2,23110,12,0,0,0,0,0
tuned_STREAM_Triad,2,28157,11,0,0,0,0,1
tuned_STREAM_Copy,2,17081,5,0,0,0,0,0
tuned_STREAM_Scale,2,21072,11,0,0,0,0,0
tuned_STREAM_Add,2,23131,10,0,0,0,0,0
tuned_STREAM_Triad,2,28153,8,0,0,0,0,0
tuned_STREAM_Copy,2,17112,9,0,0,0,0,0
tuned_STREAM_Scale,2,21096,8,0,0,0,0,0
tuned_STREAM_Add,2,23148,13,0,0,0,0,1
tuned_STREAM_Triad,2,28124,12,0,0,0,0,0
tuned_STREAM_Copy,2,17084,6,0,0,0,0,0
tuned_STREAM_Scale,2,21139,10,0,0,0,5,0
tuned_STREAM_Add,2,23170,21,0,0,0,0,0
tuned_STREAM_Triad,2,28181,15,0,0,0,0,1
tuned_STREAM_Copy,2,17105,7,0,0,0,0,0
tuned_STREAM_Scale,2,21084,9,0,0,0,0,0
tuned_STREAM_Add,2,23117,6,0,0,0,0,0
tuned_STREAM_Triad,2,28109,5,0,0,0,0,0
tuned_STREAM_Copy,2,17057,2,0,0,0,0,1
tuned_STREAM_Scale,2,21060,4,0,0,0,0,0
tuned_STREAM_Add,2,23148,11,0,0,0,0,0
tuned_STREAM_Triad,2,28109,5,0,0,0,0,0
tuned_STREAM_Copy,2,17060,3,0,0,0,0,0
tuned_STREAM_Scale,2,21060,2,0,0,0,0,0
tuned_STREAM_Add,2,23138,12,0,0,0,0,0
tuned_STREAM_Triad,2,28076,5,0,0,0,0,0
tuned_STREAM_Copy,2,17057,2,0,0,0,0,0
tuned_STREAM_Scale,2,21114,8,0,0,0,0,1
tuned_STREAM_Add,2,23109,7,0,0,0,0,0
tuned_STREAM_Triad,2,28097,4,0,0,0,0,0
tuned_STREAM_Copy,2,17057,1,0,0,0,0,0
tuned_STREAM_Scale,2,21060,2,0,0,0,0,0
tuned_STREAM_Add,2,23073,3,0,0,0,0,0
tuned_STREAM_Triad,2,28085,3,0,0,0,0,0
tuned_STREAM_Copy,2,17076,3,0,0,0,0,0
tuned_STREAM_Scale,2,21048,4,0,0,0,0,0
tuned_STREAM_Add,2,23088,5,0,0,0,0,0
tuned_STREAM_Triad,2,28085,4,0,0,0,0,0
tuned_STREAM_Copy,2,17082,2,0,0,0,0,0
tuned_STREAM_Scale,2,21051,3,0,0,0,0,0
tuned_STREAM_Add,2,23121,8,0,0,0,0,0
tuned_STREAM_Triad,2,28097,4,0,0,0,0,0
tuned_STREAM_Copy,2,17085,5,0,0,0,0,0
tuned_STREAM_Scale,2,21096,7,0,0,0,0,0
tuned_STREAM_Add,2,23090,4,0,0,0,0,0
tuned_STREAM_Triad,2,28794,23,2,0,0,0,0
tuned_STREAM_Copy,2,17129,9,0,0,0,0,0
tuned_STREAM_Scale,2,21084,3,0,0,0,0,0
tuned_STREAM_Add,2,23110,7,1,0,0,0,0
tuned_STREAM_Triad,2,28097,7,0,0,0,0,0
tuned_STREAM_Copy,2,17045,0,0,0,0,0,0
tuned_STREAM_Scale,2,21084,6,0,0,0,0,0
tuned_STREAM_Add,2,23136,10,0,0,0,0,0
tuned_STREAM_Triad,2,28133,6,0,0,0,0,0
tuned_STREAM_Copy,2,17048,1,0,0,0,0,0
tuned_STREAM_Scale,2,21084,7,0,0,0,0,0
tuned_STREAM_Add,2,23121,7,0,0,0,0,0
tuned_STREAM_Triad,2,28136,7,0,0,0,0,0
tuned_STREAM_Copy,2,17057,1,0,0,0,0,0
tuned_STREAM_Scale,2,21072,5,0,0,0,0,0
tuned_STREAM_Add,2,23097,6,0,0,0,0,0
tuned_STREAM_Triad,2,28117,5,0,0,0,0,0
tuned_STREAM_Copy,2,17069,4,0,0,0,0,0
tuned_STREAM_Scale,2,21096,5,0,0,0,0,0
tuned_STREAM_Add,2,23109,6,0,0,0,0,0
tuned_STREAM_Triad,2,28097,3,0,0,0,0,0
tuned_STREAM_Copy,2,17064,1,0,0,0,0,0
tuned_STREAM_Scale,2,21084,6,0,0,0,0,0
tuned_STREAM_Add,2,23076,2,0,0,0,0,0
tuned_STREAM_Triad,2,28121,7,0,0,0,0,0
tuned_STREAM_Copy,2,17060,2,0,0,0,0,0
tuned_STREAM_Scale,2,21087,4,0,0,0,0,0
tuned_STREAM_Add,2,23129,10,0,0,0,0,0
tuned_STREAM_Triad,2,28097,4,0,0,0,0,0
tuned_STREAM_Copy,2,17057,2,0,0,0,0,0
tuned_STREAM_Scale,2,21048,2,0,0,0,0,0
tuned_STREAM_Add,2,23085,5,0,0,0,0,0
tuned_STREAM_Triad,2,28097,4,0,0,0,0,0
tuned_STREAM_Copy,2,17081,5,0,0,0,0,0
tuned_STREAM_Scale,2,21072,9,0,0,0,0,0
tuned_STREAM_Add,2,23076,2,0,0,0,0,0
tuned_STREAM_Triad,2,28097,4,0,0,0,0,0
tuned_STREAM_Copy,2,17072,3,0,0,0,0,0
tuned_STREAM_Scale,2,21091,6,0,0,0,0,0
tuned_STREAM_Add,2,23109,6,0,0,0,0,0
