stream_func,1,10480783623,10493457486,10493703877,9800639,9797629,9760997,1356,1480,1395,270347,269837,269714,2143,2155,2198,46138136,46103584,46004152,22117797,22139532,22152904
tuned_STREAM_Copy,2,1732124,1735420,1729089,344,386,282,5,5,5,232,243,219,1,2,0,6515,6539,6016,15995,16108,15844
tuned_STREAM_Scale,2,2184576,2183239,2148204,2367,2172,797,5,4,3,191,193,201,1,1,1,16031,16109,13369,13229,14215,15068
tuned_STREAM_Add,2,2881021,2823620,2910872,8384,7101,8996,6,9,7,229,209,221,0,0,1,33464,31148,34364,13059,12977,11503
tuned_STREAM_Triad,2,3455026,3450025,3447977,7952,8165,7998,5,7,5,205,217,209,0,0,0,35251,34685,35233,11885,10540,11893
tuned_STREAM_Copy,2,1776154,1797963,1774868,349,603,338,5,4,2,118,113,125,3,3,3,9995,10124,9523,11962,12128,12143
tuned_STREAM_Scale,2,2188420,2153519,2180717,2290,1663,2439,0,0,0,104,112,113,1,1,0,13831,12873,14845,9430,8564,9409
tuned_STREAM_Add,2,2926622,2901290,2913675,8518,8089,8757,0,3,3,161,156,145,1,0,1,32684,32363,32816,11586,12888,12264
tuned_STREAM_Triad,2,3420302,3422541,3434863,7985,7972,8092,0,0,0,171,179,168,0,1,1,34737,34487,34668,11779,11224,11200
tuned_STREAM_Copy,2,1737462,1741704,1743195,278,355,414,0,0,0,96,105,92,1,0,0,10263,10301,10229,11887,11657,12007
tuned_STREAM_Scale,2,2174869,2174625,2209005,2077,1997,3298,1,1,1,115,113,110,4,4,4,13417,13216,15899,9357,9624,8439
tuned_STREAM_Add,2,2934606,2929449,2928288,8712,9052,8482,0,3,1,159,161,159,0,1,1,32743,32492,32495,11678,11327,12588
tuned_STREAM_Triad,2,3416212,3420254,3430238,7875,8050,8083,0,0,0,179,186,159,1,1,0,34626,34704,34462,11488,11591,11252
tuned_STREAM_Copy,2,1826150,1824280,1732030,350,265,293,0,0,0,87,114,99,1,0,0,10267,10168,10314,11812,11948,11871
tuned_STREAM_Scale,2,2155337,2133660,2169671,1536,567,1708,0,0,0,107,103,106,0,0,1,11939,9455,12312,10378,11833,10109
tuned_STREAM_Add,2,2896049,2893162,2889524,8149,8021,8205,0,1,0,149,151,164,3,3,5,31397,31574,31295,10967,9300,10791
tuned_STREAM_Triad,2,3417121,3427725,3438936,7930,7989,8028,0,0,0,170,166,186,1,0,0,34466,34502,34549,11365,11578,11657
tuned_STREAM_Copy,2,1790435,1795294,1791293,281,295,283,0,0,0,104,100,102,0,1,0,10278,10245,10280,11814,11641,11913
tuned_STREAM_Scale,2,2207271,2162805,2188357,3546,1572,2847,0,0,0,104,112,107,1,0,0,16394,12395,15124,7830,9825,8641
tuned_STREAM_Add,2,2925188,2913350,2911880,8544,8681,8288,0,0,0,163,168,147,4,3,4,32648,32348,32051,13150,11277,12435
tuned_STREAM_Triad,2,3414274,3428730,3424426,8004,8079,7840,0,0,0,165,167,160,0,0,0,34484,34683,34579,11113,11636,11259
tuned_STREAM_Copy,2,1735423,1759855,1754965,289,300,287,0,0,0,113,110,106,0,1,1,10372,10363,10392,11808,11874,11798
tuned_STREAM_Scale,2,2209615,2189389,2194231,3565,2733,2822,0,0,0,101,104,99,1,0,1,17134,14502,14804,7634,8909,8787
tuned_STREAM_Add,2,2908263,2940666,2930672,8074,8946,8574,0,0,0,148,151,159,1,0,0,32279,32927,32478,13207,12059,12150
tuned_STREAM_Triad,2,3423803,3423649,3424583,8002,8037,8073,0,0,0,170,158,164,3,5,4,34412,34608,34581,11100,11400,11292
tuned_STREAM_Copy,2,1826161,1825750,1825492,249,279,254,0,0,0,105,102,95,0,0,0,10330,10355,10184,11606,11863,11774
tuned_STREAM_Scale,2,2176388,2195116,2197563,2286,3058,3022,0,0,0,118,114,102,1,1,0,13851,15597,15686,9117,8362,8374
tuned_STREAM_Add,2,2933569,2949744,2939188,8829,8912,8878,0,0,0,138,163,143,0,0,1,32577,33236,33173,11833,12800,12838
tuned_STREAM_Triad,2,3416827,3420574,3427176,7996,8048,7985,0,0,0,160,151,163,3,4,3,34568,34606,34562,11492,11055,11166
tuned_STREAM_Copy,2,1799783,1732798,1799285,320,314,307,0,0,0,111,92,94,0,1,1,10430,10256,10379,11752,11811,11784
tuned_STREAM_Scale,2,2198290,2203335,2209003,3641,3262,3260,0,0,0,105,99,101,0,1,0,16598,16194,15898,7821,8119,8020
tuned_STREAM_Add,2,2871361,2933519,2894509,7591,8704,8014,0,0,0,152,150,163,1,0,1,31328,32725,32084,12921,13184,13094
tuned_STREAM_Triad,2,3402789,3412414,3414025,8022,7995,7908,0,0,0,155,172,168,0,0,0,34371,34577,34510,11189,11131,11139
tuned_STREAM_Copy,2,1818939,1770323,1763006,733,352,306,0,0,0,101,107,104,3,2,4,10508,10480,10363,11564,11734,11835
tuned_STREAM_Scale,2,2194501,2214924,2202449,2877,3769,3404,0,0,0,113,114,104,1,1,0,14938,16799,16178,8430,7726,7898
tuned_STREAM_Add,2,2933532,2911813,2932473,8690,8104,8483,0,0,0,152,150,148,1,1,1,32780,32330,32604,12245,13195,13063
tuned_STREAM_Triad,2,3415756,3419159,3409859,8062,8019,8066,0,0,0,163,175,169,0,1,1,34546,34477,34499,11457,11045,11144
tuned_STREAM_Copy,2,1826010,1826046,1733486,244,252,255,0,0,0,105,115,100,0,0,0,10315,10334,10281,11719,11741,11749
tuned_STREAM_Scale,2,2174579,2186141,2179512,1758,2591,1957,0,0,0,100,91,104,3,3,4,12887,14216,13012,9740,9124,9557
tuned_STREAM_Add,2,2925285,2933386,2934929,8743,8869,8864,0,0,0,152,171,157,0,0,0,32386,32906,32515,11181,11978,11552
tuned_STREAM_Triad,2,3434821,3435234,3425225,7956,8071,7908,0,0,0,157,161,181,1,1,1,34730,34642,34612,11763,11344,11470
tuned_STREAM_Copy,2,1734069,1827650,1813187,298,330,351,0,0,0,99,98,110,0,0,0,10200,10270,10290,11826,11798,11774
tuned_STREAM_Scale,2,2181227,2208518,2171201,2306,3871,2154,0,0,0,113,107,100,3,4,4,14350,17854,13407,9205,6965,9512
tuned_STREAM_Add,2,2940465,2917326,2924685,8850,8230,8705,0,0,0,151,165,148,0,0,1,33168,32838,32586,12203,14618,11921
tuned_STREAM_Triad,2,3426096,3422257,3411050,7884,8018,7601,0,0,0,174,197,164,0,0,0,34734,34658,34113,11334,10862,11330
tuned_STREAM_Copy,2,1772286,1770966,1827849,276,285,284,0,0,0,102,110,101,0,1,1,10272,10230,10233,11785,11662,11817
tuned_STREAM_Scale,2,2218843,2183214,2189704,4235,2908,2886,0,0,0,93,108,110,0,0,1,18015,15233,15099,7280,8114,8481
