function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,264754495,8034,1607,14,14,986,14
tuned_STREAM_Copy,2,17397,49,4,0,0,4,0
tuned_STREAM_Scale,2,21350,47,2,0,0,2,0
tuned_STREAM_Add,2,23651,23,3,0,0,1,0
tuned_STREAM_Triad,2,28280,15,3,0,0,1,0
tuned_STREAM_Copy,2,17083,7,0,0,0,0,0
tuned_STREAM_Scale,2,21072,6,0,0,0,0,0
tuned_STREAM_Add,2,23103,7,0,0,0,0,0
tuned_STREAM_Triad,2,28094,4,0,0,0,0,0
tuned_STREAM_Copy,2,17058,1,0,0,0,0,0
tuned_STREAM_Scale,2,21073,3,0,0,0,0,0
tuned_STREAM_Add,2,23055,3,0,0,0,0,0
tuned_STREAM_Triad,2,28082,2,0,0,0,0,0
tuned_STREAM_Copy,2,17055,1,0,0,0,0,0
tuned_STREAM_Scale,2,21046,3,0,0,0,0,0
tuned_STREAM_Add,2,23099,5,0,0,0,0,0
tuned_STREAM_Triad,2,28106,5,0,0,0,0,0
tuned_STREAM_Copy,2,17058,1,0,0,0,0,0
tuned_STREAM_Scale,2,21048,2,0,0,0,0,0
tuned_STREAM_Add,2,23079,4,0,0,0,0,0
tuned_STREAM_Triad,2,28117,6,0,0,0,0,0
tuned_STREAM_Copy,2,17066,2,0,0,0,0,0
tuned_STREAM_Scale,2,21057,3,0,0,0,0,0
tuned_STREAM_Add,2,23055,1,0,0,0,0,0
tuned_STREAM_Triad,2,28081,4,0,0,0,0,0
tuned_STREAM_Copy,2,17069,3,0,0,0,0,0
tuned_STREAM_Scale,2,21048,1,0,0,0,0,0
tuned_STREAM_Add,2,23096,5,0,0,0,0,0
tuned_STREAM_Triad,2,28081,2,0,0,0,0,0
tuned_STREAM_Copy,2,17066,3,0,0,0,0,0
tuned_STREAM_Scale,2,21057,2,0,0,0,0,0
tuned_STREAM_Add,2,23075,3,0,0,0,0,0
tuned_STREAM_Triad,2,28093,4,0,0,0,0,0
tuned_STREAM_Copy,2,17069,4,0,0,0,0,0
tuned_STREAM_Scale,2,21048,0,0,0,0,0,0
tuned_STREAM_Add,2,23067,2,0,0,0,0,0
tuned_STREAM_Triad,2,28105,5,0,0,0,0,0
tuned_STREAM_Copy,2,17054,1,0,0,0,0,0
tuned_STREAM_Scale,2,21045,2,0,0,0,0,0
tuned_STREAM_Add,2,23055,2,0,0,0,0,0
tuned_STREAM_Triad,2,28081,2,0,0,0,0,0
tuned_STREAM_Copy,2,17045,0,0,0,0,0,0
tuned_STREAM_Scale,2,21078,3,0,0,0,0,0
tuned_STREAM_Add,2,23055,1,0,0,0,0,0
tuned_STREAM_Triad,2,28081,3,0,0,0,0,0
tuned_STREAM_Copy,2,17066,2,0,0,0,0,0
tuned_STREAM_Scale,2,21069,4,0,0,0,0,0
tuned_STREAM_Add,2,23079,3,0,0,0,0,0
tuned_STREAM_Triad,2,28081,4,0,0,0,0,0
tuned_STREAM_Copy,2,17057,3,0,0,0,0,0
tuned_STREAM_Scale,2,21060,3,0,0,0,0,0
tuned_STREAM_Add,2,23079,5,0,0,0,0,0
tuned_STREAM_Triad,2,28105,6,0,0,0,0,0
tuned_STREAM_Copy,2,17074,1,0,0,0,0,0
tuned_STREAM_Scale,2,21045,1,0,0,0,0,0
tuned_STREAM_Add,2,23055,2,0,0,0,0,0
tuned_STREAM_Triad,2,28081,3,0,0,0,0,0
tuned_STREAM_Copy,2,17045,1,0,0,0,0,0
tuned_STREAM_Scale,2,21060,3,0,0,0,0,0
tuned_STREAM_Add,2,23079,4,0,0,0,0,0
tuned_STREAM_Triad,2,28081,3,0,0,0,0,0
