function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,10520238916,9786194,2802,270212,2150,46101908,22136864
tuned_STREAM_Copy,2,1732678,282,4,231,0,6045,15937
tuned_STREAM_Scale,2,2185956,2097,4,184,1,16292,14167
tuned_STREAM_Add,2,2904326,8730,3,233,0,34259,12444
tuned_STREAM_Triad,2,3449241,7976,4,224,2,35535,12184
tuned_STREAM_Copy,2,1797161,290,0,106,0,9771,12289
tuned_STREAM_Scale,2,2206539,3241,0,108,0,16781,8475
tuned_STREAM_Add,2,2893914,7927,1,155,1,32213,12811
tuned_STREAM_Triad,2,3427484,7974,0,182,0,34603,11403
tuned_STREAM_Copy,2,1763794,315,0,88,3,10239,11850
tuned_STREAM_Scale,2,2207024,3637,0,106,0,17483,7669
tuned_STREAM_Add,2,2919106,8298,0,147,0,32471,13267
tuned_STREAM_Triad,2,3414000,8035,0,162,0,34412,11141
tuned_STREAM_Copy,2,1826243,267,0,115,0,10369,11728
tuned_STREAM_Scale,2,2162814,1778,0,102,4,12893,9704
tuned_STREAM_Add,2,2924252,8560,0,152,0,32101,11228
tuned_STREAM_Triad,2,3429880,8147,0,185,1,34654,11710
tuned_STREAM_Copy,2,1814773,423,0,111,0,10384,11784
tuned_STREAM_Scale,2,2201739,3192,0,102,4,15840,8309
tuned_STREAM_Add,2,2930962,8794,0,149,0,33073,12926
tuned_STREAM_Triad,2,3428968,7951,0,164,1,34609,11186
tuned_STREAM_Copy,2,1771967,310,0,114,1,10242,11641
tuned_STREAM_Scale,2,2192473,2639,0,100,0,14578,8845
tuned_STREAM_Add,2,2940783,8647,0,140,3,32918,12373
tuned_STREAM_Triad,2,3420252,8016,0,163,1,34601,11264
tuned_STREAM_Copy,2,1828806,967,0,108,0,10367,11854
tuned_STREAM_Scale,2,2203824,4279,0,109,1,18298,5920
tuned_STREAM_Add,2,2918807,8190,0,140,0,32508,15255
tuned_STREAM_Triad,2,3424012,8072,0,168,5,34598,11129
tuned_STREAM_Copy,2,1817000,373,0,93,0,10398,11416
tuned_STREAM_Scale,2,2205602,3832,0,101,0,16713,7746
tuned_STREAM_Add,2,2916764,8312,0,174,0,32276,13325
tuned_STREAM_Triad,2,3431532,8043,0,176,3,34507,11025
tuned_STREAM_Copy,2,1777993,275,0,89,0,10355,11621
tuned_STREAM_Scale,2,2219058,3933,0,104,1,16695,7550
tuned_STREAM_Add,2,2919111,8331,0,153,0,32243,13274
tuned_STREAM_Triad,2,3410755,7903,0,159,1,34433,11032
tuned_STREAM_Copy,2,1743545,289,0,97,3,10357,11678
tuned_STREAM_Scale,2,2175226,2167,0,92,1,13273,9520
tuned_STREAM_Add,2,2877413,7833,0,144,1,30858,11176
tuned_STREAM_Triad,2,3425475,7939,0,164,0,34390,11525
tuned_STREAM_Copy,2,1825675,248,0,110,0,10269,11752
tuned_STREAM_Scale,2,2194956,2891,0,115,3,15593,8432
tuned_STREAM_Add,2,2926897,8380,0,149,0,32335,12548
tuned_STREAM_Triad,2,3438293,8080,0,161,1,34514,11271
tuned_STREAM_Copy,2,1734168,305,0,110,0,10359,11658
tuned_STREAM_Scale,2,2198871,3661,0,111,2,16616,7780
tuned_STREAM_Add,2,2956852,8895,0,166,1,33523,13627
tuned_STREAM_Triad,2,3409968,7776,0,164,0,34273,11181
tuned_STREAM_Copy,2,1756262,333,0,109,1,10439,11575
tuned_STREAM_Scale,2,2174892,2184,0,104,0,13443,9029
tuned_STREAM_Add,2,2917725,8487,0,146,4,32127,11780
tuned_STREAM_Triad,2,3418753,7975,0,191,0,34504,11410
tuned_STREAM_Copy,2,1826521,249,0,88,0,10314,11902
tuned_STREAM_Scale,2,2162834,1838,0,115,1,12428,10025
tuned_STREAM_Add,2,2872865,7898,0,153,1,31131,10925
tuned_STREAM_Triad,2,3426266,7963,0,180,5,34510,11516
tuned_STREAM_Copy,2,1807249,281,0,107,1,10285,11939
tuned_STREAM_Scale,2,2179147,2212,0,99,0,13884,9307
tuned_STREAM_Add,2,2935160,8682,0,147,0,32831,11994
tuned_STREAM_Triad,2,3428614,8037,0,183,3,34787,11527
tuned_STREAM_Copy,2,1770324,281,7,103,0,10363,11914
tuned_STREAM_Scale,2,2218215,4494,0,109,0,18845,6888
tuned_STREAM_Add,2,2875844,7347,0,146,1,31137,14080
tuned_STREAM_Triad,2,3417639,7984,0,176,1,34428,10859
tuned_STREAM_Copy,2,1737843,359,0,106,4,10455,11688
tuned_STREAM_Scale,2,2175618,2716,0,102,0,14679,8427
tuned_STREAM_Add,2,2925589,8778,0,161,0,32652,12385
tuned_STREAM_Triad,2,3426051,7980,0,171,1,34478,11288
tuned_STREAM_Copy,2,1733277,274,0,104,0,10254,11718
tuned_STREAM_Scale,2,2179080,1961,0,113,4,13143,9715
tuned_STREAM_Add,2,2937903,8934,0,159,0,32664,11445
tuned_STREAM_Triad,2,3424306,8098,0,178,1,34611,11467
tuned_STREAM_Copy,2,1788474,313,0,104,0,10304,11809
tuned_STREAM_Scale,2,2205720,3247,0,97,4,15974,8175
tuned_STREAM_Add,2,2880377,7771,0,160,1,31620,12804
tuned_STREAM_Triad,2,3425474,8057,0,181,0,34439,11071
tuned_STREAM_Copy,2,1752562,315,0,114,1,10455,11860
tuned_STREAM_Scale,2,2208211,3374,0,105,0,15925,8141
tuned_STREAM_Add,2,2924923,8493,0,152,4,32628,12644
tuned_STREAM_Triad,2,3415810,7977,0,175,0,34475,11124
tuned_STREAM_Copy,2,1825090,252,0,88,0,10319,11896
tuned_STREAM_Scale,2,2179841,2395,0,107,1,14313,8855
tuned_STREAM_Add,2,2911942,8566,0,150,4,32355,12289
tuned_STREAM_Triad,2,3422811,8123,0,174,0,34551,11210
tuned_STREAM_Copy,2,1801804,292,0,117,1,10216,11737
tuned_STREAM_Scale,2,2171766,1996,0,94,1,13428,9483
tuned_STREAM_Add,2,2930858,8920,0,167,1,32910,11865
tuned_STREAM_Triad,2,3434426,7998,0,172,3,34723,11459
tuned_STREAM_Copy,2,1826265,793,0,98,0,10263,11880
tuned_STREAM_Scale,2,2189526,2926,0,109,0,15137,8538
tuned_STREAM_Add,2,2944870,8751,0,168,0,33266,12647
tuned_STREAM_Triad,2,3407338,7739,0,170,4,34198,11097
tuned_STREAM_Copy,2,1827331,296,0,107,0,10298,11864
tuned_STREAM_Scale,2,2175736,2349,0,99,1,13924,9264
tuned_STREAM_Add,2,2936153,8662,0,146,0,32620,12081
tuned_STREAM_Triad,2,3419780,8120,0,179,1,34607,11258
tuned_STREAM_Copy,2,1807454,284,0,102,3,10264,11904
tuned_STREAM_Scale,2,2171615,1993,0,105,0,13056,9791
tuned_STREAM_Add,2,2920001,8672,0,159,1,32398,11422
tuned_STREAM_Triad,2,3416260,7956,0,170,0,34632,11483
tuned_STREAM_Copy,2,1769818,288,0,94,0,10334,11938
tuned_STREAM_Scale,2,2204419,3544,0,110,4,16007,7948
tuned_STREAM_Add,2,2934446,8907,0,143,1,33474,13332
tuned_STREAM_Triad,2,3418360,8055,0,170,0,34642,11019
tuned_STREAM_Copy,2,1826126,359,0,105,0,10361,11777
tuned_STREAM_Scale,2,2194797,3018,0,101,0,15007,8720
tuned_STREAM_Add,2,2934149,8757,0,160,3,32673,12291
tuned_STREAM_Triad,2,3417202,8106,0,182,0,34550,11192
tuned_STREAM_Copy,2,1816424,316,0,96,0,10366,11759
tuned_STREAM_Scale,2,2197024,2981,0,112,0,15616,8270
tuned_STREAM_Add,2,2939208,8606,0,145,4,32844,12902
tuned_STREAM_Triad,2,3411186,8016,0,169,0,34522,10960
tuned_STREAM_Copy,2,1775401,297,0,100,0,10345,11699
tuned_STREAM_Scale,2,2193932,3292,0,113,1,16228,7789
tuned_STREAM_Add,2,2924502,8220,0,162,1,32202,13211
tuned_STREAM_Triad,2,3431444,7912,0,160,4,34468,11097
tuned_STREAM_Copy,2,1741240,319,0,114,0,10403,11604
tuned_STREAM_Scale,2,2184981,2662,0,97,0,14651,8794
tuned_STREAM_Add,2,2934976,8787,0,157,1,32882,12193
tuned_STREAM_Triad,2,3428236,8153,0,159,2,34563,11302
tuned_STREAM_Copy,2,1827031,320,5,118,1,10282,11732
tuned_STREAM_Scale,2,2197605,2907,0,103,0,14895,8790
tuned_STREAM_Add,2,2943973,8960,0,153,0,33157,12416
tuned_STREAM_Triad,2,3426217,7809,0,169,0,34635,11183
tuned_STREAM_Copy,2,1787388,326,0,113,3,10327,11731
tuned_STREAM_Scale,2,2185852,3351,0,106,0,16396,7732
tuned_STREAM_Add,2,2931298,8287,0,152,1,32438,13567
tuned_STREAM_Triad,2,3424707,7944,0,172,0,34610,11113
tuned_STREAM_Copy,2,1749858,350,0,90,0,10493,11717
tuned_STREAM_Scale,2,2196581,2808,0,111,3,14598,8818
tuned_STREAM_Add,2,2946481,8922,0,154,1,32994,12148
tuned_STREAM_Triad,2,3420976,7964,0,171,1,34661,11215
tuned_STREAM_Copy,2,1826695,270,0,105,0,10296,11822
tuned_STREAM_Scale,2,2201476,3347,0,101,0,16439,8060
tuned_STREAM_Add,2,2910265,8016,0,162,4,31792,12874
tuned_STREAM_Triad,2,3407097,7999,0,187,1,34476,11164
tuned_STREAM_Copy,2,1794721,311,0,97,0,10365,11718
tuned_STREAM_Scale,2,2163085,1790,0,107,0,12857,9271
tuned_STREAM_Add,2,2910916,8506,0,158,4,32190,12094
tuned_STREAM_Triad,2,3432631,8044,0,174,1,34562,11400
tuned_STREAM_Copy,2,1761497,282,0,117,0,10294,11792
tuned_STREAM_Scale,2,2200405,4101,0,120,0,17497,7169
tuned_STREAM_Add,2,2919214,8364,0,150,0,32709,13772
tuned_STREAM_Triad,2,3407113,7911,0,164,3,34535,11147
tuned_STREAM_Copy,2,1826952,281,0,97,0,10371,11701
tuned_STREAM_Scale,2,2208181,3883,0,104,1,17072,7587
tuned_STREAM_Add,2,2906765,7957,0,154,1,32338,13702
tuned_STREAM_Triad,2,3403779,7857,0,167,3,34436,10647
tuned_STREAM_Copy,2,1809753,351,0,108,0,10389,11557
tuned_STREAM_Scale,2,2147714,1174,0,105,1,11048,10196
tuned_STREAM_Add,2,2931723,8571,0,154,1,32189,11222
tuned_STREAM_Triad,2,3425656,8195,0,164,0,34727,11528
tuned_STREAM_Copy,2,1772953,281,0,95,2,10303,11858
tuned_STREAM_Scale,2,2181312,2571,0,104,1,14669,8707
tuned_STREAM_Add,2,2909988,8443,0,148,1,32223,12137
tuned_STREAM_Triad,2,3424748,8101,0,171,0,34560,11399
tuned_STREAM_Copy,2,1737973,285,0,102,1,10375,11844
tuned_STREAM_Scale,2,2171900,1846,0,101,4,12843,9787
tuned_STREAM_Add,2,2929025,8729,0,166,0,32496,11283
tuned_STREAM_Triad,2,3440218,8084,0,162,0,34680,11560
tuned_STREAM_Copy,2,1824872,404,0,101,0,10387,11818
tuned_STREAM_Scale,2,2180236,2268,0,105,0,14120,9140
tuned_STREAM_Add,2,2946993,8861,0,145,5,32806,11976
tuned_STREAM_Triad,2,3434509,7982,0,166,1,34662,11407
tuned_STREAM_Copy,2,1784353,366,0,96,0,10399,11720
tuned_STREAM_Scale,2,2200336,3584,0,110,0,16597,7718
tuned_STREAM_Add,2,2914564,8411,0,145,3,32467,13205
tuned_STREAM_Triad,2,3407759,8017,0,172,1,34484,11134
tuned_STREAM_Copy,2,1747272,276,0,101,0,10381,11637
tuned_STREAM_Scale,2,2169787,1825,0,112,0,12318,9918
tuned_STREAM_Add,2,2920323,8759,0,150,1,32321,11061
tuned_STREAM_Triad,2,3426198,8143,0,173,5,34617,11632
tuned_STREAM_Copy,2,1824334,255,0,120,0,10267,11907
tuned_STREAM_Scale,2,2170018,1775,0,97,0,13046,9911
tuned_STREAM_Add,2,2940009,9069,0,141,1,32671,11338
tuned_STREAM_Triad,2,3420583,8055,0,165,3,34651,11458
tuned_STREAM_Copy,2,1796788,276,0,108,0,10280,11916
tuned_STREAM_Scale,2,2178850,2677,0,111,1,14405,9133
tuned_STREAM_Add,2,2890431,7926,0,151,0,31641,11851
tuned_STREAM_Triad,2,3418136,8094,0,176,0,34512,11447
tuned_STREAM_Copy,2,1764995,308,0,91,4,10370,11826
tuned_STREAM_Scale,2,2207811,3870,3,112,1,17418,7560
tuned_STREAM_Add,2,2965727,9088,0,155,1,33413,13509
tuned_STREAM_Triad,2,3427609,8007,0,167,0,34556,11118
tuned_STREAM_Copy,2,1827907,320,0,106,0,10418,11692
tuned_STREAM_Scale,2,2178498,2382,0,94,4,14043,9178
tuned_STREAM_Add,2,2946465,8932,0,155,0,32803,11831
tuned_STREAM_Triad,2,3424091,7921,0,172,1,34616,11365
tuned_STREAM_Copy,2,1805968,287,0,101,1,10270,11846
tuned_STREAM_Scale,2,2210866,3753,0,111,3,17285,7580
tuned_STREAM_Add,2,2919823,8263,0,151,1,32657,13820
tuned_STREAM_Triad,2,3420645,8106,0,170,0,34524,10861
tuned_STREAM_Copy,2,1919328,1043,0,104,0,10504,11502
tuned_STREAM_Scale,2,2184276,3626,0,104,1,16532,6638
tuned_STREAM_Add,2,2908291,8038,0,155,3,31974,14373
tuned_STREAM_Triad,2,3416843,7986,0,173,0,34509,11152
tuned_STREAM_Copy,2,1825781,252,0,114,0,10228,11637
tuned_STREAM_Scale,2,2210994,3260,0,103,0,15784,8224
tuned_STREAM_Add,2,2944593,8730,0,150,1,32954,12809
tuned_STREAM_Triad,2,3428039,8060,0,182,4,34598,11171
tuned_STREAM_Copy,2,1808338,384,0,102,0,10438,11648
tuned_STREAM_Scale,2,2178539,2406,0,114,0,13962,8900
tuned_STREAM_Add,2,2930174,8618,0,157,1,32711,12187
tuned_STREAM_Triad,2,3432394,7954,0,163,3,34609,11483
tuned_STREAM_Copy,2,1767552,291,0,107,0,10361,11790
tuned_STREAM_Scale,2,2158619,2161,0,113,1,13727,7658
tuned_STREAM_Add,2,2923252,8339,0,170,1,32505,13942
tuned_STREAM_Triad,2,3412303,7867,0,170,3,34597,10863
tuned_STREAM_Copy,2,1825043,257,0,103,0,10282,11678
tuned_STREAM_Scale,2,2190404,2697,0,102,0,14677,8766
tuned_STREAM_Add,2,2916904,8423,0,142,1,32311,12147
tuned_STREAM_Triad,2,3425469,8042,0,178,0,34559,11300
tuned_STREAM_Copy,2,1829966,369,0,93,3,10385,11703
tuned_STREAM_Scale,2,2133952,482,0,104,0,9074,11842
tuned_STREAM_Add,2,2926264,8547,0,166,0,32460,9494
tuned_STREAM_Triad,2,3422220,8045,0,178,0,34632,11436
tuned_STREAM_Copy,2,1781583,310,0,115,1,10374,11633
tuned_STREAM_Scale,2,2185765,3020,0,99,4,15532,8145
tuned_STREAM_Add,2,2908212,8170,0,142,0,32309,12734
tuned_STREAM_Triad,2,3412436,8016,0,165,1,34555,11281
tuned_STREAM_Copy,2,1747048,304,0,116,1,10353,11790
tuned_STREAM_Scale,2,2204729,2872,0,100,1,14783,8852
tuned_STREAM_Add,2,2936858,8782,0,163,3,32798,12236
tuned_STREAM_Triad,2,3429026,8001,0,165,0,34543,11082
tuned_STREAM_Copy,2,1825321,264,0,101,0,10222,11805
tuned_STREAM_Scale,2,2173090,2154,0,101,1,13501,9552
tuned_STREAM_Add,2,2942331,8711,0,146,3,32793,11695
tuned_STREAM_Triad,2,3429713,8270,0,178,0,34661,11438
tuned_STREAM_Copy,2,1790695,303,0,105,0,10350,11739
tuned_STREAM_Scale,2,2194414,3296,0,100,1,15697,8325
tuned_STREAM_Add,2,2911927,8370,0,153,1,32329,12704
tuned_STREAM_Triad,2,3434655,7889,0,169,3,34532,11135
tuned_STREAM_Copy,2,1754949,294,0,106,0,10381,11846
tuned_STREAM_Scale,2,2196649,3007,0,100,1,15101,8613
tuned_STREAM_Add,2,2931687,8741,0,151,1,32922,12438
tuned_STREAM_Triad,2,3426656,8098,0,170,4,34593,11153
tuned_STREAM_Copy,2,1826030,300,0,88,0,10303,11838
tuned_STREAM_Scale,2,2142956,975,0,115,1,10573,10996
tuned_STREAM_Add,2,2917615,8697,0,148,1,32045,10287
tuned_STREAM_Triad,2,3427299,8050,0,169,0,34667,11615
tuned_STREAM_Copy,2,1804917,338,0,106,4,10281,11885
tuned_STREAM_Scale,2,2192959,2817,4,105,1,14757,8761
tuned_STREAM_Add,2,2947644,8922,0,142,1,33218,12563
tuned_STREAM_Triad,2,3424563,7930,0,161,0,34676,11213
tuned_STREAM_Copy,2,1762819,287,0,113,0,10304,11785
tuned_STREAM_Scale,2,2228726,4100,0,111,3,17387,7552
tuned_STREAM_Add,2,2930662,8510,0,157,1,32827,13649
tuned_STREAM_Triad,2,3426629,8120,0,176,0,34494,10887
tuned_STREAM_Copy,2,1826260,264,0,96,0,10316,11636
tuned_STREAM_Scale,2,2158528,1099,0,111,1,10504,10906
tuned_STREAM_Add,2,2926948,8665,0,144,4,31857,10304
tuned_STREAM_Triad,2,3426869,8029,0,167,0,34746,11808
tuned_STREAM_Copy,2,1812094,401,0,109,0,10463,11986
tuned_STREAM_Scale,2,2190568,2953,0,111,0,15416,8485
tuned_STREAM_Add,2,2946304,8768,0,148,4,33226,12701
tuned_STREAM_Triad,2,3424657,8091,0,169,0,34666,11224
tuned_STREAM_Copy,2,1768579,275,0,110,1,10312,11774
tuned_STREAM_Scale,2,2194141,3851,0,106,0,17480,6891
tuned_STREAM_Add,2,2926739,8122,0,151,1,32278,14305
tuned_STREAM_Triad,2,3428521,8058,0,179,5,34559,11048
tuned_STREAM_Copy,2,1825715,309,0,97,0,10436,11675
tuned_STREAM_Scale,2,2198763,3312,0,112,0,15630,8343
tuned_STREAM_Add,2,2955700,8832,0,149,0,33250,12727
tuned_STREAM_Triad,2,3425793,8151,0,168,4,34671,11180
tuned_STREAM_Copy,2,1815855,350,0,123,0,10401,11630
tuned_STREAM_Scale,2,2223821,5044,0,105,1,19305,6572
tuned_STREAM_Add,2,2881948,7883,0,156,0,31760,14486
tuned_STREAM_Triad,2,3412019,8000,0,160,0,34366,10843
tuned_STREAM_Copy,2,1777497,294,0,116,3,10384,11507
tuned_STREAM_Scale,2,2179668,2342,0,102,0,13818,8799
tuned_STREAM_Add,2,2941451,8869,0,155,1,32911,12217
tuned_STREAM_Triad,2,3419554,7948,0,163,0,34597,11345
tuned_STREAM_Copy,2,1738805,286,0,101,1,10302,11785
tuned_STREAM_Scale,2,2192624,2797,0,100,3,15478,8425
tuned_STREAM_Add,2,2916365,8373,0,162,1,32376,12601
tuned_STREAM_Triad,2,3418388,8105,0,173,1,34581,11240
tuned_STREAM_Copy,2,1825302,269,0,106,0,10235,11756
tuned_STREAM_Scale,2,2188366,2360,0,106,1,13867,9230
tuned_STREAM_Add,2,2929305,8530,0,151,4,32352,11780
tuned_STREAM_Triad,2,3430682,7992,0,174,0,34641,11473
