aha-mont64
2,1,6796759,2,28,0,0,3,0
crc32
2,1,6277328,5,29,1,0,3,0
cubic
2,1,989999,0,311,0,0,7,0
edn
2,1,13922772,77,332,4,4,221,3
huffbench
2,1,7650146,54,38,2,0,8,2
matmult-int
2,1,16234583,175,317,5,5,225,8
md5sum
2,1,4136424,5,43,0,0,4,0
minver
2,1,2577115,1,34,0,0,5,0
nbody
2,1,240724,0,6,0,0,3,0
nettle-aes
2,1,7708206,32,47,3,0,6,2
nettle-sha256
2,1,4209677,2,65,0,0,5,2
nsichneu
2,1,6177896,4,441,0,0,22,0
picojpeg
2,1,9700152,84,622,5,8,225,4
primecount
2,1,9009843,0,13,0,0,4,0
qrduino
2,1,7466575,83,410,5,10,226,4
sglib-combined
2,1,10023884,152,494,5,8,237,10
slre
2,1,8040511,2,47,0,0,4,0
st
2,1,446959,0,6,0,0,4,0
statemate
2,1,2164726,1,43,0,0,5,0
tarfind
2,1,2196245,24,31,0,0,4,0
ud
2,1,9976270,65,296,3,4,222,3
wikisort
2,1,1448121,10,37,0,0,5,0
