function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,280977688,11107,1891,13,14,943,189
tuned_STREAM_Copy,2,351555,176,18,0,0,18,14
tuned_STREAM_Scale,3,137041,101,9,0,0,7,12
tuned_STREAM_Triad,4,28506,51,6,0,0,3,4
tuned_STREAM_Triad,4,28161,15,0,0,0,0,0
tuned_STREAM_Add,3,137484,19,4,0,0,5,2
tuned_STREAM_Triad,4,28065,4,0,0,0,0,0
tuned_STREAM_Triad,4,28113,6,0,0,0,0,2
tuned_STREAM_Copy,2,347186,33,0,0,0,2,1
tuned_STREAM_Scale,3,134637,11,0,0,0,2,0
tuned_STREAM_Triad,4,28065,4,0,0,0,0,0
tuned_STREAM_Triad,4,28053,1,0,0,0,0,0
tuned_STREAM_Add,3,136697,16,0,0,0,0,1
tuned_STREAM_Triad,4,28089,5,0,0,0,0,1
tuned_STREAM_Triad,4,28065,4,0,0,0,0,0
tuned_STREAM_Copy,2,347216,28,0,0,0,1,1
tuned_STREAM_Scale,3,134582,9,0,0,0,0,0
tuned_STREAM_Triad,4,28041,2,0,0,0,0,0
tuned_STREAM_Triad,4,28065,2,0,0,0,0,0
tuned_STREAM_Add,3,136759,16,0,0,0,1,1
tuned_STREAM_Triad,4,28077,4,0,0,0,0,0
tuned_STREAM_Triad,4,28101,7,0,0,0,0,1
tuned_STREAM_Copy,2,347105,28,0,0,0,0,1
tuned_STREAM_Scale,3,134611,12,0,0,0,0,1
tuned_STREAM_Triad,4,28053,4,0,0,0,0,0
tuned_STREAM_Triad,4,28077,4,0,0,0,0,0
tuned_STREAM_Add,3,136636,10,0,0,0,0,0
tuned_STREAM_Triad,4,28053,3,0,0,0,0,0
tuned_STREAM_Triad,4,28065,4,0,0,0,0,0
tuned_STREAM_Copy,2,347105,25,0,0,0,0,0
tuned_STREAM_Scale,3,134612,11,0,0,0,0,0
tuned_STREAM_Triad,4,28041,1,0,0,0,0,0
tuned_STREAM_Triad,4,28065,3,0,0,0,0,0
tuned_STREAM_Add,3,136640,10,0,0,0,0,0
tuned_STREAM_Triad,4,28073,4,0,0,0,0,0
tuned_STREAM_Triad,4,28065,2,0,0,0,0,0
tuned_STREAM_Copy,2,347297,26,0,0,0,1,0
tuned_STREAM_Scale,3,134628,9,0,0,0,0,0
tuned_STREAM_Triad,4,28053,3,0,0,0,0,0
tuned_STREAM_Triad,4,28077,4,0,0,0,0,0
tuned_STREAM_Add,3,136754,15,0,0,0,1,0
tuned_STREAM_Triad,4,28065,4,0,0,0,0,0
tuned_STREAM_Triad,4,28125,9,0,0,0,0,0
tuned_STREAM_Copy,2,347102,22,0,0,0,1,0
tuned_STREAM_Scale,3,134585,9,0,0,0,0,0
tuned_STREAM_Triad,4,28041,2,0,0,0,0,0
tuned_STREAM_Triad,4,28065,3,0,0,0,0,0
tuned_STREAM_Add,3,136645,9,0,0,0,1,0
tuned_STREAM_Triad,4,28041,2,0,0,0,0,0
tuned_STREAM_Triad,4,28085,3,0,0,0,0,0
tuned_STREAM_Copy,2,350520,76,2,0,0,0,2
tuned_STREAM_Scale,3,136804,44,2,0,0,0,2
tuned_STREAM_Triad,4,28053,4,0,0,0,0,0
tuned_STREAM_Triad,4,29145,34,2,0,0,0,2
tuned_STREAM_Add,3,136760,28,0,0,0,0,0
tuned_STREAM_Triad,4,28089,6,0,0,0,0,0
tuned_STREAM_Triad,4,28053,2,0,0,0,0,0
tuned_STREAM_Copy,2,347215,33,0,0,0,1,0
tuned_STREAM_Scale,3,134724,17,0,0,0,0,0
tuned_STREAM_Triad,4,28101,9,0,0,0,0,0
tuned_STREAM_Triad,4,28077,4,0,0,0,0,0
tuned_STREAM_Add,3,136648,13,0,0,0,1,0
tuned_STREAM_Triad,4,28065,4,0,0,0,0,0
tuned_STREAM_Triad,4,28053,3,0,0,0,0,0
tuned_STREAM_Copy,2,347008,16,0,0,0,0,0
tuned_STREAM_Scale,3,134575,5,0,0,0,0,0
tuned_STREAM_Triad,4,28061,2,0,0,0,0,0
tuned_STREAM_Triad,4,28053,1,0,0,0,0,0
tuned_STREAM_Add,3,136609,5,0,0,0,0,0
tuned_STREAM_Triad,4,28065,3,0,0,0,0,0
tuned_STREAM_Triad,4,28053,1,0,0,0,0,0
tuned_STREAM_Copy,2,347020,21,0,0,0,2,1
tuned_STREAM_Scale,3,134657,16,0,0,0,2,1
tuned_STREAM_Triad,4,28077,9,0,0,0,0,0
tuned_STREAM_Triad,4,28053,2,0,0,0,0,0
tuned_STREAM_Add,3,136540,4,0,0,0,0,0
tuned_STREAM_Triad,4,28041,1,0,0,0,0,0
tuned_STREAM_Triad,4,28053,1,0,0,0,0,0
tuned_STREAM_Copy,2,347328,28,0,0,0,0,0
tuned_STREAM_Scale,3,134753,15,0,0,0,0,0
tuned_STREAM_Triad,4,28077,5,0,0,0,0,0
tuned_STREAM_Triad,4,28113,9,0,0,0,0,0
tuned_STREAM_Add,3,136659,11,0,0,0,0,0
tuned_STREAM_Triad,4,28053,3,0,0,0,0,0
tuned_STREAM_Triad,4,28077,3,0,0,0,0,0
tuned_STREAM_Copy,2,347203,32,0,0,0,0,0
tuned_STREAM_Scale,3,134717,20,0,0,0,0,0
tuned_STREAM_Triad,4,28089,9,0,0,0,0,0
tuned_STREAM_Triad,4,28089,8,0,0,0,0,0
tuned_STREAM_Add,3,136622,10,0,0,0,0,0
tuned_STREAM_Triad,4,28053,3,0,0,0,0,0
tuned_STREAM_Triad,4,28053,2,0,0,0,0,0
tuned_STREAM_Copy,2,347282,35,0,0,0,0,3
tuned_STREAM_Scale,3,134740,17,0,0,0,0,2
tuned_STREAM_Triad,4,28125,11,0,0,0,0,2
tuned_STREAM_Triad,4,28053,4,0,0,0,0,0
tuned_STREAM_Add,3,136709,15,0,0,0,0,1
tuned_STREAM_Triad,4,28097,6,0,0,0,0,1
tuned_STREAM_Triad,4,28065,7,0,0,0,0,0
tuned_STREAM_Copy,2,347494,47,0,0,0,0,1
tuned_STREAM_Scale,3,134795,20,0,0,0,0,1
tuned_STREAM_Triad,4,28091,8,0,0,0,0,0
tuned_STREAM_Triad,4,28101,7,0,0,0,0,0
tuned_STREAM_Add,3,136738,23,0,0,0,0,0
tuned_STREAM_Triad,4,28053,5,0,0,0,0,0
tuned_STREAM_Triad,4,28077,6,0,0,0,0,0
tuned_STREAM_Copy,2,347395,52,0,0,0,0,2
tuned_STREAM_Scale,3,134849,27,0,0,0,0,1
tuned_STREAM_Triad,4,28145,18,0,0,0,0,0
tuned_STREAM_Triad,4,28089,5,0,0,0,0,0
tuned_STREAM_Add,3,136657,14,0,0,0,0,0
tuned_STREAM_Triad,4,28065,3,0,0,0,0,0
tuned_STREAM_Triad,4,28077,8,0,0,0,0,0
tuned_STREAM_Copy,2,347112,29,0,0,0,1,1
tuned_STREAM_Scale,3,134612,12,0,0,0,1,1
tuned_STREAM_Triad,4,28053,3,0,0,0,0,0
tuned_STREAM_Triad,4,28065,3,0,0,0,0,0
tuned_STREAM_Add,3,136660,13,0,0,0,0,0
tuned_STREAM_Triad,4,28077,4,0,0,0,0,0
tuned_STREAM_Triad,4,28053,1,0,0,0,0,0
tuned_STREAM_Copy,2,347134,29,0,0,0,0,1
tuned_STREAM_Scale,3,134570,10,0,0,0,0,0
tuned_STREAM_Triad,4,28053,2,0,0,0,0,0
tuned_STREAM_Triad,4,28041,2,0,0,0,0,0
tuned_STREAM_Add,3,136717,18,0,0,0,0,1
tuned_STREAM_Triad,4,28089,9,0,0,0,0,1
tuned_STREAM_Triad,4,28065,3,0,0,0,0,0
tuned_STREAM_Copy,2,347163,31,0,0,0,0,0
tuned_STREAM_Scale,3,134672,15,0,0,0,0,0
tuned_STREAM_Triad,4,28065,5,0,0,0,0,0
tuned_STREAM_Triad,4,28089,7,0,0,0,0,0
tuned_STREAM_Add,3,136620,9,0,0,0,0,0
tuned_STREAM_Triad,4,28041,1,0,0,0,0,0
tuned_STREAM_Triad,4,28053,2,0,0,0,0,0
tuned_STREAM_Copy,2,347147,24,0,0,0,3,1
tuned_STREAM_Scale,3,134705,17,0,0,0,3,1
tuned_STREAM_Triad,4,28114,12,0,0,0,3,1
tuned_STREAM_Triad,4,28065,3,0,0,0,0,0
tuned_STREAM_Add,3,136627,4,0,0,0,0,0
tuned_STREAM_Triad,4,28073,1,0,0,0,0,0
tuned_STREAM_Triad,4,28053,2,0,0,0,0,0
tuned_STREAM_Copy,2,347880,44,4,0,0,0,1
tuned_STREAM_Scale,3,134594,7,0,0,0,0,0
tuned_STREAM_Triad,4,28041,1,0,0,0,0,0
tuned_STREAM_Triad,4,28065,4,0,0,0,0,0
tuned_STREAM_Add,3,137435,34,4,0,0,0,1
tuned_STREAM_Triad,4,28129,13,0,0,0,0,0
tuned_STREAM_Triad,4,28077,5,0,0,0,0,0
tuned_STREAM_Copy,2,347190,28,0,0,0,0,0
tuned_STREAM_Scale,3,134741,18,0,0,0,0,0
tuned_STREAM_Triad,4,28093,9,0,0,0,0,0
tuned_STREAM_Triad,4,28077,4,0,0,0,0,0
tuned_STREAM_Add,3,136600,7,0,0,0,0,0
tuned_STREAM_Triad,4,28053,2,0,0,0,0,0
tuned_STREAM_Triad,4,28065,2,0,0,0,0,0
tuned_STREAM_Copy,2,347235,21,0,0,0,0,0
tuned_STREAM_Scale,3,134657,9,0,0,0,0,0
tuned_STREAM_Triad,4,28045,1,0,0,0,0,0
tuned_STREAM_Triad,4,28087,5,0,0,0,0,0
tuned_STREAM_Add,3,136691,10,0,0,0,0,0
tuned_STREAM_Triad,4,28065,1,0,0,0,0,0
