function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,12945230612,12448887,2033,294301,1681,56489255,23836207
tuned_STREAM_Copy,2,41500076,43031,21,1364,7,197038,90445
tuned_STREAM_Scale,3,16022231,18117,9,581,2,85521,38543
tuned_STREAM_Triad,4,3445396,7991,5,201,2,34529,12091
tuned_STREAM_Triad,4,3474911,8243,0,209,0,35382,12139
tuned_STREAM_Add,3,16775007,24441,7,547,4,105242,35942
tuned_STREAM_Triad,4,3460933,8101,0,177,0,35589,11434
tuned_STREAM_Triad,4,3477104,8026,0,182,4,35730,12050
tuned_STREAM_Copy,2,41336528,43286,3,1012,3,197361,83447
tuned_STREAM_Scale,3,15906439,18571,1,429,3,83631,35463
tuned_STREAM_Triad,4,3410273,8109,0,152,0,33561,13214
tuned_STREAM_Triad,4,3448659,8197,1,160,3,34866,12807
tuned_STREAM_Add,3,16697280,24453,2,485,0,104317,35710
tuned_STREAM_Triad,4,3443350,8103,0,156,0,35175,10719
tuned_STREAM_Triad,4,3456127,8051,0,160,0,35445,12356
tuned_STREAM_Copy,2,41293691,42735,5,999,7,195411,83611
tuned_STREAM_Scale,3,15817618,17346,0,414,2,79435,35762
tuned_STREAM_Triad,4,3393003,8046,0,142,1,33168,12886
tuned_STREAM_Triad,4,3441341,8131,0,164,0,34670,12739
tuned_STREAM_Add,3,16783591,25044,4,483,3,106175,35968
tuned_STREAM_Triad,4,3448857,7853,2,151,0,35425,11364
tuned_STREAM_Triad,4,3465732,8130,0,173,0,35626,12397
tuned_STREAM_Copy,2,41432892,46458,3,1008,8,204516,83512
tuned_STREAM_Scale,3,15996985,21414,1,408,5,89292,35475
tuned_STREAM_Triad,4,3439974,8212,1,149,4,34293,15820
tuned_STREAM_Triad,4,3433653,8072,0,157,0,34882,12878
tuned_STREAM_Add,3,16726142,24792,2,501,3,105491,35923
tuned_STREAM_Triad,4,3448299,8124,0,163,3,35435,10709
tuned_STREAM_Triad,4,3447263,7921,0,160,0,35623,12465
tuned_STREAM_Copy,2,41318694,44578,3,1037,6,199843,83379
tuned_STREAM_Scale,3,15910762,19094,1,411,4,84098,35468
tuned_STREAM_Triad,4,3400704,7916,0,149,0,33655,13940
tuned_STREAM_Triad,4,3451014,8161,1,166,4,34711,12904
tuned_STREAM_Add,3,16750236,25211,2,523,2,105973,35955
tuned_STREAM_Triad,4,3445515,8123,0,183,0,35394,11166
tuned_STREAM_Triad,4,3455057,8102,0,179,2,35601,12441
tuned_STREAM_Copy,2,41233839,43408,1,1054,5,198234,83468
tuned_STREAM_Scale,3,15847184,18576,0,414,0,83856,35656
tuned_STREAM_Triad,4,3405706,8008,0,142,0,33802,14176
tuned_STREAM_Triad,4,3426843,7915,0,156,0,34840,12809
tuned_STREAM_Add,3,16708995,24532,1,525,5,104517,35780
tuned_STREAM_Triad,4,3454615,8114,0,174,1,35267,11062
tuned_STREAM_Triad,4,3449724,8212,0,176,0,35473,12444
tuned_STREAM_Copy,2,41346270,43723,0,1021,6,197616,83694
tuned_STREAM_Scale,3,15867322,18368,0,409,3,81564,35705
tuned_STREAM_Triad,4,3406861,8122,0,152,1,33043,13057
tuned_STREAM_Triad,4,3438017,8101,0,157,0,34750,12915
tuned_STREAM_Add,3,16763416,25097,0,502,3,106307,36015
tuned_STREAM_Triad,4,3457275,8032,0,169,3,35497,11314
tuned_STREAM_Triad,4,3448302,8051,0,173,0,35618,12427
tuned_STREAM_Copy,2,41310842,45252,0,1001,9,201884,83351
tuned_STREAM_Scale,3,15934934,20242,0,408,3,87248,35530
tuned_STREAM_Triad,4,3420738,8084,0,145,3,34067,15184
tuned_STREAM_Triad,4,3435038,7964,0,165,0,34805,12964
tuned_STREAM_Add,3,16712773,24727,0,493,5,104876,35873
tuned_STREAM_Triad,4,3441529,7989,0,155,0,35283,11120
tuned_STREAM_Triad,4,3455404,8160,0,173,5,35496,12532
tuned_STREAM_Copy,2,41303578,42139,0,1059,4,193398,83694
tuned_STREAM_Scale,3,15813781,16576,0,430,3,77362,35995
tuned_STREAM_Triad,4,3392024,7946,0,153,0,32669,11530
tuned_STREAM_Triad,4,3438931,7987,0,171,3,34763,12738
tuned_STREAM_Add,3,16767765,25235,0,521,0,106187,35859
tuned_STREAM_Triad,4,3448727,7903,0,166,0,35437,11387
tuned_STREAM_Triad,4,3460376,8077,0,176,0,35601,12436
tuned_STREAM_Copy,2,41203304,43677,0,1030,6,197961,83289
tuned_STREAM_Scale,3,15867067,18644,0,440,2,83082,35393
tuned_STREAM_Triad,4,3400481,7846,0,155,1,33128,13564
tuned_STREAM_Triad,4,3435573,8051,0,168,0,34641,12909
tuned_STREAM_Add,3,16706652,24743,0,497,2,105033,35842
tuned_STREAM_Triad,4,3446800,8026,0,166,0,35231,10864
tuned_STREAM_Triad,4,3444744,7981,0,162,0,35477,12529
tuned_STREAM_Copy,2,41502113,46351,0,1019,7,204368,83487
tuned_STREAM_Scale,3,15995285,20935,0,422,3,88166,35570
tuned_STREAM_Triad,4,3433221,8094,0,143,1,34160,15694
tuned_STREAM_Triad,4,3447076,8132,0,174,0,34823,12967
tuned_STREAM_Add,3,16793930,25135,0,479,4,106345,35926
tuned_STREAM_Triad,4,3451978,8019,0,149,3,35512,11167
tuned_STREAM_Triad,4,3467013,8070,0,174,0,35674,12426
tuned_STREAM_Copy,2,41230196,42288,0,1021,6,194279,83666
tuned_STREAM_Scale,3,15806020,17286,0,400,3,79486,35859
tuned_STREAM_Triad,4,3391248,8053,0,139,3,32737,12245
tuned_STREAM_Triad,4,3434106,8004,0,159,0,34790,12884
tuned_STREAM_Add,3,16710799,24738,0,515,3,105108,35823
tuned_STREAM_Triad,4,3444764,8033,0,177,0,35338,11261
tuned_STREAM_Triad,4,3450242,8135,0,164,3,35565,12428
tuned_STREAM_Copy,2,41314229,43992,0,1028,3,198598,83518
tuned_STREAM_Scale,3,15899514,18880,0,404,3,83599,35589
tuned_STREAM_Triad,4,3410085,8022,0,143,0,33517,13760
tuned_STREAM_Triad,4,3435995,8072,0,165,3,34709,13015
tuned_STREAM_Add,3,16745582,24840,0,513,0,105219,35899
tuned_STREAM_Triad,4,3443730,8084,0,173,0,35266,11168
tuned_STREAM_Triad,4,3464781,8066,0,166,0,35529,12517
tuned_STREAM_Copy,2,41355814,44215,0,1006,7,200079,83449
tuned_STREAM_Scale,3,15900975,18946,0,417,2,84760,35498
tuned_STREAM_Triad,4,3415839,7993,0,158,1,33779,14163
tuned_STREAM_Triad,4,3435135,8031,0,158,0,34754,12933
tuned_STREAM_Add,3,16743031,24938,0,485,3,105411,35881
tuned_STREAM_Triad,4,3442377,8128,0,162,1,35335,10996
tuned_STREAM_Triad,4,3459106,8124,0,158,0,35536,12540
tuned_STREAM_Copy,2,41198050,42939,0,1010,6,195231,83513
tuned_STREAM_Scale,3,15835028,18310,0,408,3,81450,35673
tuned_STREAM_Triad,4,3399514,8194,0,150,3,32999,13038
tuned_STREAM_Triad,4,3429732,8057,0,160,0,34665,12975
tuned_STREAM_Add,3,16711115,24136,0,495,3,103886,35845
tuned_STREAM_Triad,4,3452588,8075,0,161,3,35142,10979
tuned_STREAM_Triad,4,3456847,8080,0,169,0,35378,12505
tuned_STREAM_Copy,2,41210248,42794,0,1033,7,196254,83460
