function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
embench_func,1,51935684052,97602,1122033,25,47,3743,221
mont64_run,2,13619563,66,321,2,6,217,16
crc_32_run,2,12555394,9,11,0,2,1,0
basicmath_small_run,2,1978347,1,423,0,1,4,0
libedn_run,2,27797525,13,42,0,0,1,0
libhuffbench_run,2,15313505,95,19,0,0,3,3
matmult_int_run,2,32420185,61,3,0,0,0,0
md5_run,2,8270681,4,6,0,0,0,0
libminver_run,2,5143520,6,6,0,0,0,0
nbody_run,2,481573,4,3,0,0,0,0
nettle_aes_run,2,15420876,45,13,0,0,3,1
nettle_sha256_run,2,8418344,4,56,0,0,0,0
libsichneu_run,2,12414696,2,8082,0,0,24,3
libpicojpeg_test_run,2,19220601,10,194,0,0,3,1
primecount_run,2,17891522,0,3,0,0,0,0
qrtest_run,2,14898525,3,228,0,0,3,1
combined_run,2,20000425,7,343,0,0,0,0
libslre_run,2,16104295,3,55,0,0,1,1
libst_run,2,893412,0,0,0,0,0,0
libstatemate_run,2,4330068,1,28,0,0,0,0
tarfind_run,2,4396622,27,27,0,0,1,1
libud_run,2,19843753,9,20,0,0,0,0
libwikisort_run,2,2894816,3,6,0,0,0,0
mont64_run,2,13593623,8,10,0,0,0,0
crc_32_run,2,12554630,4,4,0,0,0,0
basicmath_small_run,2,1977648,1,479,0,0,1,0
libedn_run,2,27797842,7,49,0,0,0,0
libhuffbench_run,2,15307210,115,43,0,0,0,4
matmult_int_run,2,32420513,66,2,0,0,0,2
md5_run,2,8270779,4,6,0,0,0,0
libminver_run,2,5143120,5,5,0,0,0,0
nbody_run,2,481358,1,0,0,0,0,0
nettle_aes_run,2,15416364,36,5,0,0,0,0
nettle_sha256_run,2,8429228,6,58,0,0,0,0
libsichneu_run,2,12447344,0,8171,0,0,3,1
libpicojpeg_test_run,2,19222447,9,198,0,0,0,0
primecount_run,2,17891578,0,14,0,0,0,0
qrtest_run,2,14900079,0,255,0,0,0,0
combined_run,2,20002370,27,360,0,0,1,0
libslre_run,2,16093079,4,41,0,0,1,0
libst_run,2,893454,0,0,0,0,0,0
libstatemate_run,2,4330102,3,36,0,0,0,0
tarfind_run,2,4395854,10,32,0,0,0,0
libud_run,2,19799999,11,19,0,0,0,0
libwikisort_run,2,2894259,4,6,0,0,0,0
mont64_run,2,13595525,11,2,0,0,0,0
crc_32_run,2,12555116,3,5,0,0,0,0
basicmath_small_run,2,1978847,2,450,0,0,1,0
libedn_run,2,27797607,12,43,0,0,0,0
libhuffbench_run,2,15306373,103,29,0,0,0,0
matmult_int_run,2,32421135,93,22,0,0,0,0
md5_run,2,8270977,9,17,0,0,0,0
libminver_run,2,5118511,1,5,0,0,0,0
nbody_run,2,480925,0,0,0,0,0,0
nettle_aes_run,2,15416600,27,12,0,0,0,0
nettle_sha256_run,2,8428156,4,44,0,0,0,0
libsichneu_run,2,12418542,0,8047,0,0,0,0
libpicojpeg_test_run,2,19217899,2,170,0,0,0,0
primecount_run,2,17891168,0,0,0,0,0,0
qrtest_run,2,14901087,1,249,0,0,0,0
combined_run,2,20009094,32,361,0,0,0,0
libslre_run,2,16100155,11,61,0,0,0,0
libst_run,2,893460,0,0,0,0,0,0
libstatemate_run,2,4329462,1,16,0,0,0,0
tarfind_run,2,4395143,11,20,0,0,0,1
libud_run,2,19807281,7,19,0,0,0,0
libwikisort_run,2,2895142,13,12,0,0,0,0
mont64_run,2,13595832,7,8,0,0,0,0
crc_32_run,2,12555415,5,6,0,0,0,0
basicmath_small_run,2,1978699,0,383,0,0,0,0
libedn_run,2,27797712,3,49,0,0,0,0
libhuffbench_run,2,15307251,133,29,0,0,0,1
matmult_int_run,2,32420268,63,7,0,0,0,0
md5_run,2,8271150,4,15,0,0,0,0
libminver_run,2,5141720,0,3,0,0,0,0
nbody_run,2,480688,0,0,0,0,0,0
nettle_aes_run,2,15419503,56,4,0,0,0,0
nettle_sha256_run,2,8427702,0,48,0,0,0,0
libsichneu_run,2,12426657,6,7986,0,0,1,0
libpicojpeg_test_run,2,19218457,13,165,0,0,0,0
primecount_run,2,17890281,0,5,0,0,0,0
qrtest_run,2,14897035,0,248,0,0,0,0
combined_run,2,20002172,35,367,0,0,0,0
libslre_run,2,16097085,3,49,0,0,0,0
libst_run,2,893426,0,0,0,0,0,0
libstatemate_run,2,4329553,0,24,0,0,0,0
tarfind_run,2,4396284,27,38,0,0,0,0
libud_run,2,19816471,6,13,0,0,0,0
libwikisort_run,2,2896287,21,31,0,0,0,0
mont64_run,2,13573947,3,3,0,0,0,0
crc_32_run,2,12555225,4,14,0,0,0,0
basicmath_small_run,2,1977432,0,376,0,0,0,0
libedn_run,2,27798199,11,73,0,0,0,0
libhuffbench_run,2,15308956,126,30,0,0,0,0
matmult_int_run,2,32419479,59,5,0,0,0,0
md5_run,2,8271813,11,19,0,0,0,0
libminver_run,2,5141173,1,3,0,0,0,0
nbody_run,2,480744,0,0,0,0,0,0
nettle_aes_run,2,15420177,49,18,0,0,1,0
nettle_sha256_run,2,8427611,4,29,0,0,0,0
libsichneu_run,2,12418878,4,7692,0,0,0,0
libpicojpeg_test_run,2,19222390,12,155,0,0,0,0
primecount_run,2,17890383,0,3,0,0,0,0
qrtest_run,2,14899946,1,221,0,0,0,0
combined_run,2,19996535,14,369,0,0,1,0
libslre_run,2,16095587,4,36,0,0,0,0
libst_run,2,893959,0,9,0,0,0,0
libstatemate_run,2,4329610,0,20,0,0,0,0
tarfind_run,2,4394888,21,26,0,0,0,0
libud_run,2,19746907,10,20,0,0,0,0
libwikisort_run,2,2895554,14,17,0,0,0,0
mont64_run,2,13580778,7,4,0,0,0,0
crc_32_run,2,12554772,9,5,0,0,0,0
basicmath_small_run,2,1979307,1,420,0,0,0,0
libedn_run,2,27798300,18,53,0,0,0,0
libhuffbench_run,2,15315072,142,25,0,0,0,0
matmult_int_run,2,32419776,88,6,0,0,0,0
md5_run,2,8271627,7,19,0,0,0,0
libminver_run,2,5111543,1,8,0,0,0,0
nbody_run,2,480796,0,0,0,0,0,0
nettle_aes_run,2,15418552,44,8,0,0,0,0
nettle_sha256_run,2,8428728,7,42,0,0,0,0
libsichneu_run,2,12439152,2,8052,0,0,0,0
libpicojpeg_test_run,2,19216844,3,164,0,0,0,0
primecount_run,2,17890327,0,8,0,0,0,0
qrtest_run,2,14897278,2,235,0,0,0,0
combined_run,2,20000098,25,358,0,0,0,0
libslre_run,2,16090355,4,54,0,0,0,0
libst_run,2,893958,0,12,0,0,0,0
libstatemate_run,2,4330091,3,26,0,0,0,0
tarfind_run,2,4395588,18,26,0,0,0,0
libud_run,2,19870269,9,12,0,0,0,0
libwikisort_run,2,2894312,11,7,0,0,0,0
mont64_run,2,13598410,5,2,0,0,0,0
crc_32_run,2,12554711,4,10,0,0,0,0
basicmath_small_run,2,1978450,0,398,0,0,0,0
libedn_run,2,27798491,10,50,0,0,0,0
libhuffbench_run,2,15312934,115,53,0,0,0,0
matmult_int_run,2,32420072,88,3,0,0,0,0
md5_run,2,8271093,7,10,0,0,0,0
libminver_run,2,5155259,7,10,0,0,0,0
nbody_run,2,480865,0,0,0,0,0,0
nettle_aes_run,2,15414451,45,15,0,0,0,0
nettle_sha256_run,2,8427808,4,49,0,0,0,0
libsichneu_run,2,12431479,2,7982,0,0,0,0
libpicojpeg_test_run,2,19219910,1,160,0,0,0,0
primecount_run,2,17891178,0,6,0,0,0,0
qrtest_run,2,14895713,0,206,0,0,0,0
combined_run,2,20002533,31,380,0,0,0,0
libslre_run,2,16088495,8,46,0,0,0,0
libst_run,2,893999,0,8,0,0,0,0
libstatemate_run,2,4333397,0,16,0,0,0,0
tarfind_run,2,4396098,12,20,0,0,0,0
libud_run,2,19787515,7,23,0,0,0,0
libwikisort_run,2,2894623,7,11,0,0,0,0
mont64_run,2,13597723,9,11,0,0,0,0
crc_32_run,2,12554691,7,5,0,0,0,0
basicmath_small_run,2,1979079,1,449,0,0,0,0
libedn_run,2,27798320,17,52,0,0,0,0
libhuffbench_run,2,15305171,114,24,0,0,0,0
matmult_int_run,2,32420568,78,16,0,0,4,0
md5_run,2,8271352,7,14,0,0,0,0
libminver_run,2,5141051,0,2,0,0,0,0
nbody_run,2,480652,0,0,0,0,0,0
nettle_aes_run,2,15416846,34,15,0,0,0,0
nettle_sha256_run,2,8429023,9,58,0,0,0,0
libsichneu_run,2,12405692,1,8125,0,0,0,0
libpicojpeg_test_run,2,19219695,3,177,0,0,0,0
primecount_run,2,17891073,0,8,0,0,0,0
qrtest_run,2,14895668,0,212,0,0,0,0
combined_run,2,19998620,33,351,0,0,0,0
libslre_run,2,16086147,8,59,0,0,0,0
libst_run,2,894256,1,17,0,0,0,0
libstatemate_run,2,4329220,1,25,0,0,1,0
tarfind_run,2,4396097,11,27,0,0,0,0
libud_run,2,19795981,4,14,0,0,0,0
libwikisort_run,2,2894440,9,12,0,0,0,0
mont64_run,2,13597086,5,9,0,0,0,0
crc_32_run,2,12554686,1,11,0,0,0,0
basicmath_small_run,2,1979298,3,486,0,0,0,0
libedn_run,2,27798049,7,46,0,0,0,0
libhuffbench_run,2,15310810,121,32,0,0,0,0
matmult_int_run,2,32419643,42,8,0,0,0,0
md5_run,2,8271759,9,17,0,0,0,0
libminver_run,2,5139505,0,4,0,0,0,0
nbody_run,2,480744,0,0,0,0,0,0
nettle_aes_run,2,15416563,48,13,0,0,0,0
nettle_sha256_run,2,8428246,2,38,0,0,0,0
libsichneu_run,2,12406273,7,8077,0,0,0,0
libpicojpeg_test_run,2,19217830,0,166,0,0,0,0
primecount_run,2,17890620,0,3,0,0,0,0
qrtest_run,2,14895701,2,215,0,0,0,0
combined_run,2,20001950,15,343,0,0,0,0
libslre_run,2,16095095,4,56,0,0,0,0
libst_run,2,893415,0,0,0,0,0,0
libstatemate_run,2,4329601,1,19,0,0,0,0
tarfind_run,2,4396046,14,29,0,0,0,0
libud_run,2,19856290,8,16,0,0,0,0
libwikisort_run,2,2896555,9,18,0,0,0,0
mont64_run,2,13596833,14,10,0,0,0,0
crc_32_run,2,12554561,1,6,0,0,0,0
basicmath_small_run,2,1979268,0,414,0,0,0,0
libedn_run,2,27798118,12,52,0,0,0,0
libhuffbench_run,2,15307945,76,31,0,0,0,0
matmult_int_run,2,32419359,24,4,0,0,0,0
md5_run,2,8271714,8,14,0,0,0,0
libminver_run,2,5116653,1,1,0,0,0,0
nbody_run,2,483160,0,0,0,0,0,0
nettle_aes_run,2,15417048,26,17,0,0,0,0
nettle_sha256_run,2,8428624,2,23,0,0,0,0
libsichneu_run,2,12403277,13,7952,0,0,0,0
libpicojpeg_test_run,2,19218224,1,164,0,0,1,0
primecount_run,2,17890965,0,5,0,0,0,0
qrtest_run,2,14894967,0,217,0,0,0,0
combined_run,2,20000487,24,347,0,0,0,0
libslre_run,2,16095558,6,49,0,0,1,0
libst_run,2,893460,0,0,0,0,0,0
libstatemate_run,2,4333689,1,21,0,0,0,0
tarfind_run,2,4395244,25,37,0,0,0,0
libud_run,2,19779820,9,16,0,0,0,0
