function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
embench_func,1,51957516344,102457,1120412,29,51,3750,584
mont64_run,2,13617108,68,314,2,8,220,2
crc_32_run,2,12554919,11,19,0,0,3,0
basicmath_small_run,2,1979968,8,607,1,0,3,0
libedn_run,2,27797645,8,69,0,0,1,0
libhuffbench_run,2,15305557,104,95,0,0,1,3
matmult_int_run,2,32420239,65,7,0,0,0,0
md5_run,2,8271964,16,77,0,0,0,1
libminver_run,2,5145596,1,7,0,0,0,0
nbody_run,2,481443,5,2,0,0,0,0
nettle_aes_run,2,15414406,84,18,0,0,2,2
nettle_sha256_run,2,8429013,9,79,0,0,0,0
libsichneu_run,2,12439584,13,7728,0,0,26,0
libpicojpeg_test_run,2,19344413,5,151,0,0,2,0
primecount_run,2,17890217,0,8,0,0,0,0
qrtest_run,2,14901344,7,385,0,0,2,1
combined_run,2,20001447,17,96,0,0,2,1
libslre_run,2,16096368,5,54,0,0,2,0
libst_run,2,893440,0,0,0,0,0,0
libstatemate_run,2,4294935,1,78,0,0,0,0
tarfind_run,2,4396417,36,71,0,0,1,1
libud_run,2,19836940,6,25,0,0,0,1
libwikisort_run,2,2895701,16,22,1,0,0,0
mont64_run,2,13599340,11,7,0,0,0,0
crc_32_run,2,12554742,4,15,0,0,0,0
basicmath_small_run,2,1980125,4,583,0,0,0,0
libedn_run,2,27797975,13,75,0,0,0,0
libhuffbench_run,2,15308653,94,101,0,0,1,2
matmult_int_run,2,32420152,73,7,0,0,0,1
md5_run,2,8272355,9,54,0,0,0,0
libminver_run,2,5132136,0,4,0,0,0,0
nbody_run,2,481733,2,4,0,0,0,0
nettle_aes_run,2,15416714,66,17,0,0,1,0
nettle_sha256_run,2,8420388,8,122,0,0,0,0
libsichneu_run,2,12479165,7,7521,0,0,1,1
libpicojpeg_test_run,2,19342844,3,164,0,0,1,0
primecount_run,2,17891235,0,12,0,0,0,0
qrtest_run,2,14899074,1,371,0,0,0,1
combined_run,2,19999383,24,131,0,0,2,0
libslre_run,2,16093413,4,74,0,0,0,0
libst_run,2,893455,1,0,0,0,0,0
libstatemate_run,2,4294886,0,70,0,0,0,0
tarfind_run,2,4396391,19,71,0,0,0,2
libud_run,2,19855936,3,27,0,0,0,0
libwikisort_run,2,2894469,1,10,0,0,0,0
mont64_run,2,13595102,11,5,0,0,0,0
crc_32_run,2,12554710,8,12,0,0,0,0
basicmath_small_run,2,1980204,2,617,0,0,0,0
libedn_run,2,27798299,10,87,0,0,0,0
libhuffbench_run,2,15308713,67,67,0,0,0,0
matmult_int_run,2,32420831,62,27,0,0,0,0
md5_run,2,8271529,6,47,0,0,0,0
libminver_run,2,5139000,6,14,0,0,0,0
nbody_run,2,481498,2,3,0,0,0,0
nettle_aes_run,2,15417130,79,7,0,0,0,0
