function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
embench_func,1,51959021811,103242,1114057,31,45,3747,557
mont64_run,2,13620038,74,322,4,4,226,0
crc_32_run,2,12554984,9,17,0,0,2,0
basicmath_small_run,2,1980161,7,595,1,0,3,0
libedn_run,2,27797813,10,62,0,0,1,0
libhuffbench_run,2,15311432,113,77,0,0,1,3
matmult_int_run,2,32420592,90,8,0,0,3,1
md5_run,2,8271754,8,67,0,0,0,3
libminver_run,2,5111651,1,10,0,0,0,0
nbody_run,2,481390,4,1,0,0,0,0
nettle_aes_run,2,15417924,80,14,0,0,2,3
nettle_sha256_run,2,8446466,8,104,0,0,0,0
libsichneu_run,2,12416966,5,7427,0,0,24,0
libpicojpeg_test_run,2,19342723,10,223,0,0,3,0
primecount_run,2,17890707,0,13,0,0,0,0
qrtest_run,2,14901131,5,345,0,0,0,1
combined_run,2,20000966,19,92,0,0,1,1
libslre_run,2,16098698,3,67,0,0,2,1
libst_run,2,893417,0,0,0,0,0,0
libstatemate_run,2,4294813,1,60,0,0,0,0
tarfind_run,2,4395901,24,85,0,0,1,3
libud_run,2,19892795,7,18,0,0,0,0
libwikisort_run,2,2895342,10,27,0,0,2,0
mont64_run,2,13594775,7,7,0,0,0,0
crc_32_run,2,12554722,11,10,0,0,0,0
basicmath_small_run,2,1980496,6,569,0,0,1,0
libedn_run,2,27797797,7,73,0,0,0,0
libhuffbench_run,2,15308294,102,113,0,0,0,3
matmult_int_run,2,32420475,76,9,0,0,0,1
md5_run,2,8271625,12,56,0,0,0,1
libminver_run,2,5142044,0,7,0,0,0,0
nbody_run,2,481704,4,2,0,0,0,0
nettle_aes_run,2,15417234,90,10,0,0,0,0
nettle_sha256_run,2,8424752,10,115,0,0,0,0
libsichneu_run,2,12481493,5,6730,0,0,5,0
libpicojpeg_test_run,2,19341054,7,172,0,0,0,0
primecount_run,2,17891458,0,6,0,0,0,0
qrtest_run,2,14897839,2,349,0,0,0,0
combined_run,2,20005177,25,115,0,0,2,0
libslre_run,2,16099465,2,56,0,0,1,0
libst_run,2,893412,1,0,0,0,0,0
libstatemate_run,2,4294796,0,56,0,0,0,0
tarfind_run,2,4396234,15,87,0,0,0,1
libud_run,2,19863263,11,22,0,0,0,0
libwikisort_run,2,2895029,5,13,0,0,0,0
mont64_run,2,13598812,14,8,0,0,0,0
crc_32_run,2,12554762,11,10,0,0,0,0
basicmath_small_run,2,1980512,8,572,0,0,0,0
libedn_run,2,27798066,7,67,0,0,0,0
libhuffbench_run,2,15307683,94,104,0,0,0,3
matmult_int_run,2,32421397,85,20,0,0,0,1
md5_run,2,8271065,5,42,0,0,0,0
