function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
embench_func,1,77163986359,100779,1518993,29,54,3737,231
mont64_run,2,20413569,69,328,3,9,224,15
crc_32_run,2,18832673,11,15,0,1,3,0
basicmath_small_run,2,2966742,6,624,3,1,7,0
libedn_run,2,41696356,7,49,0,1,1,0
libhuffbench_run,2,22965639,141,39,0,0,2,1
matmult_int_run,2,48629719,91,2,0,0,3,0
md5_run,2,12407055,11,22,0,0,0,1
libminver_run,2,7710142,2,6,0,0,0,0
nbody_run,2,721071,0,0,0,0,0,0
nettle_aes_run,2,23125595,48,19,0,1,3,1
nettle_sha256_run,2,12629942,5,63,0,1,1,0
libsichneu_run,2,18654342,6,11152,0,0,20,1
libpicojpeg_test_run,2,28830373,15,233,0,0,4,0
primecount_run,2,26836590,0,9,0,0,1,0
qrtest_run,2,22340963,2,311,0,0,2,0
combined_run,2,30001544,22,506,0,0,0,1
libslre_run,2,24140036,8,49,0,0,1,0
libst_run,2,1340611,0,12,0,0,0,0
libstatemate_run,2,6494326,3,43,0,0,0,1
tarfind_run,2,6593015,27,16,0,0,1,1
libud_run,2,29774762,15,14,0,0,0,0
libwikisort_run,2,4341270,6,16,0,0,0,0
mont64_run,2,20389262,5,5,0,0,0,0
crc_32_run,2,18832278,3,11,0,0,0,0
basicmath_small_run,2,2968102,1,601,0,0,0,0
libedn_run,2,41696236,6,52,0,0,0,0
libhuffbench_run,2,22962301,126,51,0,0,0,1
matmult_int_run,2,48629419,56,3,0,0,0,0
md5_run,2,12407357,11,14,0,0,0,0
libminver_run,2,7714283,0,1,0,0,0,0
nbody_run,2,720966,0,0,0,0,0,0
nettle_aes_run,2,23125097,34,5,0,0,0,0
nettle_sha256_run,2,12645087,3,38,0,0,0,0
libsichneu_run,2,18640871,1,11902,0,0,2,0
libpicojpeg_test_run,2,28829174,13,204,0,0,0,1
primecount_run,2,26835636,0,0,0,0,0,0
qrtest_run,2,22342160,1,277,0,0,0,1
combined_run,2,30000567,19,458,0,0,0,0
libslre_run,2,24132387,3,51,0,0,1,0
libst_run,2,1340661,0,9,0,0,0,0
libstatemate_run,2,6499807,1,20,0,0,0,0
tarfind_run,2,6594015,16,24,0,0,0,0
libud_run,2,29754922,8,52,0,0,0,0
libwikisort_run,2,4342511,21,8,0,0,0,0
mont64_run,2,20390983,8,7,0,0,0,0
crc_32_run,2,18831570,2,10,0,0,0,0
basicmath_small_run,2,2967027,3,652,0,0,0,0
libedn_run,2,41696468,6,51,0,0,0,0
libhuffbench_run,2,22967001,120,28,0,0,0,2
matmult_int_run,2,48630124,81,12,0,0,0,0
md5_run,2,12406995,9,14,0,0,0,0
libminver_run,2,7704626,2,2,0,0,0,0
nbody_run,2,721218,0,0,0,0,0,0
nettle_aes_run,2,23129950,38,9,0,0,0,0
nettle_sha256_run,2,12642255,4,57,0,0,0,0
libsichneu_run,2,18657696,0,10839,0,0,3,1
libpicojpeg_test_run,2,28831067,7,154,0,0,0,0
primecount_run,2,26837182,0,3,0,0,0,0
qrtest_run,2,22351631,3,315,0,0,0,0
combined_run,2,30005800,27,485,0,0,0,0
libslre_run,2,24133578,8,44,0,0,0,0
