function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
embench_func,1,13500665131,20253,85490,8,20,995,28
mont64_run,2,78509381,51,355,2,2,300,6
crc_32_run,3,56055435,157,178,1,0,248,3
libedn_run,4,50448551,103,409,9,6,316,13
libminver_run,5,7750030,11,46,0,0,3,0
nbody_run,5,721344,0,4,0,0,2,0
libhuffbench_run,4,35613805,190,151,0,0,9,6
nettle_aes_run,5,23121460,40,46,0,0,3,0
nettle_sha256_run,5,12634203,2,35,0,0,0,1
basicmath_small_run,3,103250455,170,912,2,0,162,20
matmult_int_run,4,77483512,109,1020,0,0,16,4
libsichneu_run,5,18666364,24,17226,0,1,27,1
libpicojpeg_test_run,5,28851433,6,991,0,0,2,0
md5_run,4,72073092,35,345,1,3,244,20
primecount_run,5,26867337,1,12,0,0,0,0
qrtest_run,5,22325678,7,145,0,0,0,0
combined_run,2,41133615,46,338,0,1,151,2
libslre_run,3,37194812,130,200,3,2,214,6
libstatemate_run,4,6485886,16,55,0,0,0,0
tarfind_run,4,6603736,32,14,0,0,0,1
libst_run,3,36910859,60,196,1,3,239,24
libud_run,4,29695668,0,15,0,0,0,0
libwikisort_run,4,4371991,4,12,0,0,0,0
mont64_run,2,78476035,44,344,0,0,6,5
crc_32_run,3,56034138,141,176,0,0,7,6
libedn_run,4,50409298,22,117,0,0,3,3
libminver_run,5,7740567,13,53,0,0,0,0
nbody_run,5,721197,0,2,0,0,0,0
libhuffbench_run,4,35601400,207,152,0,0,0,4
nettle_aes_run,5,23122740,49,36,0,0,0,1
nettle_sha256_run,5,12626467,4,40,0,0,0,0
basicmath_small_run,3,103240126,112,945,0,0,17,7
matmult_int_run,4,77482532,134,1049,0,0,0,1
libsichneu_run,5,18666836,16,17308,0,0,2,0
libpicojpeg_test_run,5,28849829,15,1007,0,0,0,0
md5_run,4,72054986,30,350,0,0,1,0
primecount_run,5,26868024,0,7,0,0,0,0
qrtest_run,5,22323274,6,168,0,0,1,0
combined_run,2,41127995,63,371,0,0,0,1
libslre_run,3,37183491,89,175,0,0,0,2
libstatemate_run,4,6482971,9,55,0,0,0,0
tarfind_run,4,6603141,13,8,0,0,0,0
libst_run,3,36868536,64,153,0,0,1,2
libud_run,4,29660800,9,18,0,0,0,0
libwikisort_run,4,4373625,9,6,0,0,0,0
mont64_run,2,78500682,46,342,0,0,1,0
crc_32_run,3,56059084,138,163,0,0,0,0
libedn_run,4,50422452,18,115,0,0,0,0
libminver_run,5,7751417,12,29,0,0,0,0
nbody_run,5,721346,0,2,0,0,0,0
libhuffbench_run,4,35626251,203,150,0,0,4,0
nettle_aes_run,5,23131026,45,41,0,0,0,0
nettle_sha256_run,5,12647076,6,37,0,0,1,0
basicmath_small_run,3,103245112,138,928,0,0,4,0
matmult_int_run,4,77478598,106,1071,0,0,0,0
libsichneu_run,5,18667688,15,17625,0,0,0,0
libpicojpeg_test_run,5,28846854,12,1040,0,0,0,0
md5_run,4,72062915,36,346,0,0,0,0
primecount_run,5,26868172,5,8,0,0,0,0
qrtest_run,5,22330099,2,126,0,0,0,0
combined_run,2,41133418,72,382,0,0,2,0
libslre_run,3,37181953,124,187,0,0,0,0
libstatemate_run,4,6482348,7,35,0,0,0,0
tarfind_run,4,6604487,18,12,0,0,0,0
libst_run,3,37041427,42,156,0,0,2,0
libud_run,4,29832722,5,12,0,0,0,0
libwikisort_run,4,4371920,11,16,0,0,0,0
mont64_run,2,78493183,51,347,0,0,1,0
crc_32_run,3,56057291,122,162,0,0,0,0
libedn_run,4,50407027,48,129,0,0,0,0
libminver_run,5,7737410,7,18,0,0,0,0
nbody_run,5,721008,0,2,0,0,0,0
libhuffbench_run,4,35625312,175,143,0,0,2,0
nettle_aes_run,5,23120921,52,45,0,0,0,1
nettle_sha256_run,5,12649889,4,32,0,0,0,0
basicmath_small_run,3,103243161,95,973,0,0,0,1
matmult_int_run,4,77480736,98,1008,0,0,2,2
libsichneu_run,5,18623597,14,17372,0,0,1,0
libpicojpeg_test_run,5,28848894,3,974,0,0,0,0
md5_run,4,72056183,29,325,0,0,0,0
primecount_run,5,26868005,1,4,0,0,0,0
qrtest_run,5,22326290,3,148,0,0,0,0
combined_run,2,41129342,88,318,0,0,0,0
libslre_run,3,37180179,134,190,0,0,0,0
libstatemate_run,4,6483127,13,51,0,0,3,0
tarfind_run,4,6605031,14,15,0,0,0,0
libst_run,3,36894508,43,147,0,0,1,0
libud_run,4,29689966,3,19,0,0,0,0
libwikisort_run,4,4371333,5,15,0,0,0,0
mont64_run,2,78473300,49,363,0,0,0,0
crc_32_run,3,56040571,161,169,0,0,0,0
libedn_run,4,50372790,32,113,0,0,0,0
libminver_run,5,7704002,10,21,0,0,0,0
nbody_run,5,721013,0,2,0,0,0,0
libhuffbench_run,4,35608620,156,143,0,0,0,0
nettle_aes_run,5,23121424,45,48,0,0,0,0
nettle_sha256_run,5,12626698,1,48,0,0,0,0
basicmath_small_run,3,103242061,105,976,0,0,5,2
matmult_int_run,4,77481598,125,1090,0,0,0,0
libsichneu_run,5,18647433,3,17356,0,0,0,0
libpicojpeg_test_run,5,28848859,4,1043,0,0,0,0
md5_run,4,72053159,32,330,0,0,0,0
