function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
embench_func,1,4545286459,20222,80277,8,21,998,31
mont64_run,2,26285464,57,349,2,2,301,4
crc_32_run,3,19280210,131,173,1,0,254,1
libedn_run,4,17009164,115,413,8,5,317,16
libminver_run,5,2588982,12,48,1,0,3,0
nbody_run,5,240502,1,4,0,0,2,0
libhuffbench_run,4,11872922,145,123,0,0,3,3
nettle_aes_run,5,7708006,32,34,0,0,3,2
nettle_sha256_run,5,4209670,7,56,0,0,0,1
basicmath_small_run,3,34740363,223,565,2,0,165,20
matmult_int_run,4,25832434,110,471,0,0,10,5
libsichneu_run,5,6224371,14,6208,0,0,21,1
libpicojpeg_test_run,5,9618833,9,411,0,0,0,0
md5_run,4,31006760,39,335,1,3,243,18
primecount_run,5,8955950,0,6,0,0,0,0
qrtest_run,5,7443159,8,92,0,0,1,0
combined_run,2,13814718,46,266,0,1,150,6
libslre_run,3,12440077,124,154,3,2,215,8
libstatemate_run,4,2161278,4,38,0,0,1,0
tarfind_run,4,2202297,29,33,0,0,0,2
libst_run,3,13314561,65,207,1,3,238,24
libud_run,4,9907696,11,20,0,0,0,0
libwikisort_run,4,1457902,8,14,0,0,0,0
mont64_run,2,26253053,50,333,0,0,6,3
crc_32_run,3,19266788,121,171,0,0,2,7
libedn_run,4,16942547,44,131,0,0,2,2
libminver_run,5,2550962,10,22,0,0,0,0
nbody_run,5,240369,1,2,0,0,0,0
libhuffbench_run,4,11870935,120,128,0,0,1,4
nettle_aes_run,5,7710151,23,20,0,0,0,0
nettle_sha256_run,5,4209813,6,43,0,0,1,0
basicmath_small_run,3,34729146,127,533,0,0,11,7
matmult_int_run,4,25830881,113,478,0,0,0,0
libsichneu_run,5,6213209,17,6004,0,0,4,0
libpicojpeg_test_run,5,9617372,17,430,0,0,0,0
md5_run,4,30987363,30,326,0,0,3,0
primecount_run,5,8956723,7,16,0,0,0,0
qrtest_run,5,7440035,5,59,0,0,0,0
combined_run,2,13805336,95,314,0,0,1,1
libslre_run,3,12429404,125,180,0,0,2,2
libstatemate_run,4,2160496,1,8,0,0,0,0
tarfind_run,4,2201795,7,7,0,0,0,0
libst_run,3,13315394,51,167,0,0,2,1
libud_run,4,9917696,7,18,0,0,0,0
libwikisort_run,4,1457193,4,2,0,0,0,0
mont64_run,2,26275093,48,338,0,0,0,1
crc_32_run,3,19275864,135,165,0,0,1,0
libedn_run,4,16971821,28,120,0,0,0,1
libminver_run,5,2580472,5,15,0,0,0,0
nbody_run,5,240988,2,5,0,0,0,0
libhuffbench_run,4,11879139,155,121,0,0,0,0
nettle_aes_run,5,7707869,33,36,0,0,0,0
nettle_sha256_run,5,4214439,1,21,0,0,0,0
basicmath_small_run,3,34733685,103,508,0,0,8,0
matmult_int_run,4,25831581,91,481,0,0,0,1
libsichneu_run,5,6212000,16,5949,0,0,0,0
libpicojpeg_test_run,5,9618680,8,437,0,0,0,0
md5_run,4,30990297,38,360,0,0,0,0
primecount_run,5,8955290,0,6,0,0,0,0
qrtest_run,5,7445239,8,77,0,0,0,0
combined_run,2,13806235,93,298,0,0,2,0
libslre_run,3,12433529,128,181,0,0,0,1
libstatemate_run,4,2163427,10,33,0,0,0,0
tarfind_run,4,2201592,6,3,0,0,0,1
libst_run,3,13301572,66,159,0,0,3,0
libud_run,4,9903628,2,19,0,0,0,0
libwikisort_run,4,1456888,2,7,0,0,0,0
mont64_run,2,26264922,44,326,0,0,2,0
crc_32_run,3,19266866,140,174,0,0,0,0
libedn_run,4,16970913,39,119,0,0,0,1
libminver_run,5,2579758,9,28,0,0,0,0
nbody_run,5,240486,0,2,0,0,0,0
libhuffbench_run,4,11869139,138,114,0,0,0,0
nettle_aes_run,5,7711334,40,44,0,0,0,0
nettle_sha256_run,5,4208491,1,22,0,0,0,0
basicmath_small_run,3,34732742,172,549,0,0,2,1
matmult_int_run,4,25829516,75,414,0,0,0,0
libsichneu_run,5,6220792,5,5705,0,0,2,0
libpicojpeg_test_run,5,9616753,9,374,0,0,0,0
md5_run,4,30992465,38,352,0,0,0,0
primecount_run,5,8955921,2,9,0,0,0,0
qrtest_run,5,7445582,2,87,0,0,0,0
combined_run,2,13808905,65,304,0,0,0,0
libslre_run,3,12432072,128,188,0,0,1,0
libstatemate_run,4,2162163,4,36,0,0,0,0
tarfind_run,4,2202786,16,12,0,0,0,0
libst_run,3,13296287,67,151,0,0,0,0
libud_run,4,9898553,1,16,0,0,0,0
libwikisort_run,4,1457854,1,22,0,0,0,0
mont64_run,2,26267215,48,364,0,0,0,0
crc_32_run,3,19271949,127,164,0,0,0,0
libedn_run,4,16950430,27,123,0,0,0,0
libminver_run,5,2559566,9,22,0,0,0,0
nbody_run,5,240411,0,2,0,0,0,0
libhuffbench_run,4,11875716,124,118,0,0,0,0
nettle_aes_run,5,7710448,44,28,0,0,0,0
nettle_sha256_run,5,4217483,4,39,0,0,0,0
basicmath_small_run,3,34730283,122,594,0,0,0,1
matmult_int_run,4,25828676,54,451,0,0,0,0
libsichneu_run,5,6226667,18,6013,0,0,0,0
libpicojpeg_test_run,5,9616472,8,412,0,0,0,0
md5_run,4,30988282,34,358,0,0,0,0
primecount_run,5,8955468,0,9,0,0,0,0
qrtest_run,5,7443441,2,89,0,0,0,0
combined_run,2,13806044,89,288,0,0,5,0
libslre_run,3,12436171,116,159,0,0,0,0
libstatemate_run,4,2163428,4,40,0,0,1,0
tarfind_run,4,2202233,23,29,0,0,0,0
libst_run,3,13305718,54,142,0,0,1,0
libud_run,4,9905044,5,23,0,0,0,0
libwikisort_run,4,1457572,12,19,0,0,0,0
mont64_run,2,26266509,46,360,0,0,1,0
crc_32_run,3,19271859,140,159,0,0,0,0
libedn_run,4,16974853,32,115,0,0,0,0
libminver_run,5,2583996,6,18,0,0,0,0
nbody_run,5,240369,0,2,0,0,0,0
libhuffbench_run,4,11875705,143,141,0,0,0,0
nettle_aes_run,5,7710308,27,26,0,0,0,0
nettle_sha256_run,5,4217163,15,48,0,0,0,0
basicmath_small_run,3,34732859,173,544,0,0,0,0
matmult_int_run,4,25832562,110,506,0,0,3,0
libsichneu_run,5,6228368,11,6177,0,0,0,0
libpicojpeg_test_run,5,9619321,21,464,0,0,0,0
md5_run,4,30986711,28,322,0,0,0,0
primecount_run,5,8956345,4,16,0,0,0,0
qrtest_run,5,7440993,5,62,0,0,0,0
combined_run,2,13807855,56,306,0,0,1,0
libslre_run,3,12434201,132,163,0,0,0,0
libstatemate_run,4,2161926,15,65,0,0,0,0
tarfind_run,4,2202400,13,3,0,0,0,0
libst_run,3,13299149,66,154,0,0,0,0
libud_run,4,9901074,5,16,0,0,0,0
libwikisort_run,4,1457640,4,4,0,0,0,0
mont64_run,2,26273185,48,356,0,0,0,0
crc_32_run,3,19277941,156,162,0,0,0,0
libedn_run,4,16982228,32,108,0,0,0,0
libminver_run,5,2589380,16,34,0,0,0,0
nbody_run,5,240409,0,2,0,0,0,0
libhuffbench_run,4,11881974,120,146,0,0,0,0
nettle_aes_run,5,7710917,48,43,0,0,0,0
nettle_sha256_run,5,4217386,6,32,0,0,0,0
basicmath_small_run,3,34731352,120,564,0,0,1,0
matmult_int_run,4,25832258,110,473,0,0,0,0
libsichneu_run,5,6213115,14,5947,0,0,0,0
libpicojpeg_test_run,5,9619394,18,433,0,0,0,0
md5_run,4,30987906,37,348,0,0,0,0
primecount_run,5,8956659,0,8,0,0,0,0
qrtest_run,5,7441295,5,96,0,0,0,0
combined_run,2,13807887,85,296,0,0,0,0
libslre_run,3,12435725,123,195,0,0,0,0
libstatemate_run,4,2164452,0,10,0,0,0,0
tarfind_run,4,2201430,19,6,0,0,0,0
libst_run,3,13291608,42,157,0,0,0,0
libud_run,4,9894508,7,14,0,0,0,0
libwikisort_run,4,1456889,1,4,0,0,0,0
mont64_run,2,26265376,45,333,0,0,1,0
crc_32_run,3,19270006,138,177,0,0,0,0
libedn_run,4,17024970,42,123,0,0,0,0
libminver_run,5,2633916,3,11,0,0,0,0
nbody_run,5,240387,1,2,0,0,0,0
libhuffbench_run,4,11873126,133,153,0,0,0,0
nettle_aes_run,5,7710423,50,40,0,0,0,0
nettle_sha256_run,5,4209367,1,29,0,0,0,0
basicmath_small_run,3,34730282,153,509,0,0,1,0
matmult_int_run,4,25830202,108,430,0,0,0,0
libsichneu_run,5,6221524,17,5740,0,0,1,0
libpicojpeg_test_run,5,9617344,9,392,0,0,0,0
md5_run,4,30987483,35,366,0,0,0,0
primecount_run,5,8956050,0,12,0,0,0,0
qrtest_run,5,7442381,6,83,0,0,0,0
combined_run,2,13806200,77,299,0,0,0,0
libslre_run,3,12435295,126,182,0,0,0,0
libstatemate_run,4,2161274,10,33,0,0,0,0
tarfind_run,4,2201885,10,10,0,0,0,0
libst_run,3,13291478,56,154,0,0,0,0
libud_run,4,9894837,6,18,0,0,0,0
libwikisort_run,4,1456494,1,4,0,0,0,0
mont64_run,2,26276189,45,345,0,0,0,0
crc_32_run,3,19278037,125,167,0,0,0,0
libedn_run,4,16978704,31,122,0,0,0,0
libminver_run,5,2585489,9,19,0,0,0,0
nbody_run,5,240571,0,2,0,0,0,0
libhuffbench_run,4,11880696,121,118,0,0,0,0
nettle_aes_run,5,7711235,44,37,0,0,0,0
nettle_sha256_run,5,4216338,1,20,0,0,0,0
basicmath_small_run,3,34731268,108,567,0,0,1,0
matmult_int_run,4,25828657,95,461,0,0,0,0
libsichneu_run,5,6211501,10,5962,0,0,0,0
libpicojpeg_test_run,5,9615806,5,423,0,0,0,0
md5_run,4,30990384,30,346,0,0,0,0
primecount_run,5,8955878,0,10,0,0,0,0
qrtest_run,5,7444374,2,82,0,0,0,0
combined_run,2,13811345,65,292,0,0,0,0
libslre_run,3,12428789,121,156,0,0,0,0
libstatemate_run,4,2161370,7,34,0,0,0,0
tarfind_run,4,2202265,24,27,0,0,0,0
libst_run,3,13308468,44,137,0,0,0,0
libud_run,4,9910176,3,9,0,0,0,0
libwikisort_run,4,1458382,11,31,0,0,0,0
mont64_run,2,26271054,58,350,0,0,1,0
crc_32_run,3,19274364,154,163,0,0,0,0
libedn_run,4,16966235,32,114,0,0,0,0
libminver_run,5,2573303,8,13,0,0,0,0
nbody_run,5,240485,0,2,0,0,0,0
