function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
embench_func,1,13496318215,20265,84190,10,22,1002,93
mont64_run,2,78501021,51,368,2,2,287,2
crc_32_run,3,56074298,127,160,2,1,253,1
libedn_run,4,50463963,106,417,6,6,317,15
libminver_run,5,7760380,10,37,0,0,4,0
nbody_run,5,723814,0,5,0,0,1,1
libhuffbench_run,4,35630263,242,149,0,0,11,9
nettle_aes_run,5,23126358,44,46,0,0,7,4
nettle_sha256_run,5,12641665,8,33,0,0,0,0
basicmath_small_run,3,103240373,168,1149,2,0,164,52
matmult_int_run,4,77487296,131,1102,0,0,10,6
libsichneu_run,5,18699678,20,17330,0,0,25,0
libpicojpeg_test_run,5,28855074,5,1070,0,0,1,2
md5_run,4,72015613,39,331,1,3,244,20
primecount_run,5,26837280,2,8,0,0,1,1
qrtest_run,5,22311248,4,146,0,0,2,0
combined_run,2,41125992,75,323,0,1,152,3
libslre_run,3,37182496,143,200,3,2,221,15
libstatemate_run,4,6482596,3,38,0,0,0,0
tarfind_run,4,6603378,37,13,0,0,0,1
libst_run,3,36956074,56,174,2,3,219,39
libud_run,4,29745411,16,7,0,0,0,0
libwikisort_run,4,4370627,12,33,0,0,1,0
mont64_run,2,78486497,52,354,0,0,13,5
crc_32_run,3,56068365,129,170,0,0,4,2
libedn_run,4,50428115,22,114,0,0,6,3
libminver_run,5,7760049,12,42,0,0,0,0
nbody_run,5,721345,0,3,0,0,0,0
libhuffbench_run,4,35637168,214,162,0,0,1,4
nettle_aes_run,5,23126139,38,59,0,0,0,0
nettle_sha256_run,5,12650035,2,34,0,0,0,0
basicmath_small_run,3,103230511,121,1149,0,0,6,10
matmult_int_run,4,77491126,150,1113,0,0,1,1
libsichneu_run,5,18670316,11,17550,0,0,3,1
libpicojpeg_test_run,5,28858128,4,1068,0,0,0,0
md5_run,4,71991011,31,322,0,0,2,1
primecount_run,5,26837181,2,5,0,0,0,0
qrtest_run,5,22306136,4,144,0,0,3,0
combined_run,2,41125956,51,360,0,0,0,0
libslre_run,3,37168265,123,178,0,0,0,4
libstatemate_run,4,6483044,9,54,0,0,0,0
tarfind_run,4,6603556,24,8,0,0,0,0
libst_run,3,36942214,47,160,0,0,6,7
libud_run,4,29733598,2,7,0,0,0,0
