function-id,function-lvl,cpu-cycles,event-0,event-1,event-2,event-3,event-4,event-5
stream_func,1,12943894445,12441834,1971,294771,1669,56491531,23840689
tuned_STREAM_Copy,2,41528196,43167,28,1465,7,197648,90593
tuned_STREAM_Scale,3,16060267,18236,15,698,3,86174,39014
tuned_STREAM_Triad,4,3456287,8252,11,235,3,34795,12319
tuned_STREAM_Triad,4,3481965,8117,0,236,0,35557,12143
tuned_STREAM_Add,3,16772292,24580,7,534,4,105475,35886
tuned_STREAM_Triad,4,3463517,8295,0,169,0,35671,11229
tuned_STREAM_Triad,4,3476589,8047,0,174,4,35843,12088
tuned_STREAM_Copy,2,41319569,42743,6,1052,3,195273,83734
tuned_STREAM_Scale,3,15851883,17660,6,431,3,80620,35625
tuned_STREAM_Triad,4,3395800,7976,2,160,0,32836,12249
tuned_STREAM_Triad,4,3447235,8167,2,166,2,34829,12858
tuned_STREAM_Add,3,16741761,24832,0,515,0,105221,35819
tuned_STREAM_Triad,4,3461054,8087,0,176,0,35283,11130
tuned_STREAM_Triad,4,3450793,8017,0,171,0,35526,12405
tuned_STREAM_Copy,2,41208707,43836,0,1009,5,198286,83493
tuned_STREAM_Scale,3,15857455,18972,0,426,0,83815,35634
tuned_STREAM_Triad,4,3406213,7972,0,151,0,33607,13796
tuned_STREAM_Triad,4,3428121,8058,0,173,0,34784,12992
tuned_STREAM_Add,3,16688456,24566,0,484,3,104706,35843
tuned_STREAM_Triad,4,3438371,7931,0,161,0,35219,11295
tuned_STREAM_Triad,4,3450293,8143,0,161,0,35433,12451
tuned_STREAM_Copy,2,41312476,44064,0,1022,8,199241,83194
tuned_STREAM_Scale,3,15875041,19636,0,427,5,85728,35567
tuned_STREAM_Triad,4,3405571,8041,0,168,4,33921,14438
tuned_STREAM_Triad,4,3425436,8046,0,163,0,34758,12946
tuned_STREAM_Add,3,16723765,24173,0,502,3,103744,35670
tuned_STREAM_Triad,4,3448325,8192,0,170,3,35101,11014
tuned_STREAM_Triad,4,3458931,8001,0,167,0,35355,12545
tuned_STREAM_Copy,2,41225267,43492,0,1054,5,197289,83396
tuned_STREAM_Scale,3,15861033,18631,0,427,4,82283,35681
tuned_STREAM_Triad,4,3401664,7954,0,159,0,33233,13436
tuned_STREAM_Triad,4,3435238,8101,0,159,4,34682,13004
tuned_STREAM_Add,3,16717905,24576,0,518,1,105122,35890
tuned_STREAM_Triad,4,3443875,7953,0,179,0,35327,11370
tuned_STREAM_Triad,4,3453184,8021,0,168,1,35517,12447
tuned_STREAM_Copy,2,41277319,42123,0,1007,5,195074,83852
tuned_STREAM_Scale,3,15822118,17119,0,420,0,79804,35845
tuned_STREAM_Triad,4,3383274,7900,0,148,0,32865,12683
tuned_STREAM_Triad,4,3452083,7930,0,167,0,34838,12786
tuned_STREAM_Add,3,16738648,24690,0,487,5,105426,36010
tuned_STREAM_Triad,4,3449921,7959,0,166,1,35353,11419
tuned_STREAM_Triad,4,3455124,8029,0,162,0,35581,12501
tuned_STREAM_Copy,2,41364651,44143,0,1014,7,200826,83186
tuned_STREAM_Scale,3,15950647,20191,0,407,3,87386,35484
tuned_STREAM_Triad,4,3427688,8054,0,139,0,34141,15118
tuned_STREAM_Triad,4,3428750,8004,0,170,0,34844,12839
tuned_STREAM_Add,3,16698503,23698,0,501,4,103670,35662
tuned_STREAM_Triad,4,3446783,8000,0,179,3,35272,11104
tuned_STREAM_Triad,4,3458130,7977,0,162,0,35472,12434
tuned_STREAM_Copy,2,41260500,43482,2,1034,5,197800,83171
tuned_STREAM_Scale,3,15910062,19105,2,447,2,84407,35653
tuned_STREAM_Triad,4,3418702,8006,0,165,2,33785,14608
tuned_STREAM_Triad,4,3437680,8004,2,175,0,34758,12978
tuned_STREAM_Add,3,16675460,24100,0,496,3,103572,35660
tuned_STREAM_Triad,4,3440424,7931,0,162,0,35018,11146
tuned_STREAM_Triad,4,3456293,8123,0,162,2,35343,12527
tuned_STREAM_Copy,2,41297499,42484,0,1011,2,195832,83684
tuned_STREAM_Scale,3,15859486,17757,0,415,2,80826,35881
tuned_STREAM_Triad,4,3402611,8083,0,155,0,32944,12928
tuned_STREAM_Triad,4,3442642,7988,0,160,2,34799,12977
tuned_STREAM_Add,3,16710946,24470,0,487,0,105232,35952
tuned_STREAM_Triad,4,3445666,8051,0,149,0,35339,11136
tuned_STREAM_Triad,4,3455474,8032,0,166,0,35529,12460
tuned_STREAM_Copy,2,41299144,44209,0,1004,7,199852,83470
tuned_STREAM_Scale,3,15886405,19230,0,444,3,84888,35594
tuned_STREAM_Triad,4,3403681,8101,0,159,1,33844,15161
tuned_STREAM_Triad,4,3444043,8020,0,172,0,34780,12926
tuned_STREAM_Add,3,16745456,24693,0,473,2,105135,35937
tuned_STREAM_Triad,4,3444246,7909,0,161,0,35309,10815
tuned_STREAM_Triad,4,3464510,8009,0,162,0,35528,12564
tuned_STREAM_Copy,2,41230938,42222,0,1030,7,195651,83733
tuned_STREAM_Scale,3,15824934,17574,0,448,3,80853,35892
tuned_STREAM_Triad,4,3391857,7983,0,154,1,33168,13091
tuned_STREAM_Triad,4,3435071,7913,0,184,0,34845,12862
tuned_STREAM_Add,3,16717023,24347,0,482,4,104951,35883
tuned_STREAM_Triad,4,3450412,7996,0,149,3,35309,11068
tuned_STREAM_Triad,4,3445000,8052,0,173,0,35551,12508
tuned_STREAM_Copy,2,41283392,43239,0,1040,6,197621,83573
tuned_STREAM_Scale,3,15866598,18458,0,439,3,83013,35631
tuned_STREAM_Triad,4,3405927,7910,0,158,2,33505,13400
tuned_STREAM_Triad,4,3431243,8131,0,171,0,34755,12955
tuned_STREAM_Add,3,16702133,24537,0,500,3,104852,35853
tuned_STREAM_Triad,4,3442280,8006,0,172,0,35244,11282
tuned_STREAM_Triad,4,3454936,8060,0,167,3,35477,12448
tuned_STREAM_Copy,2,41237725,42891,0,1036,2,195674,83330
tuned_STREAM_Scale,3,15865683,18378,0,430,2,81943,35633
